PURE SILICA, ELECTRODE=TUNGSTEN, TIME=35, POLING_VOLTAGE=3700, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=3.1e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1138.0, AC_FREQUENCY=3550, PIEZO_FREQUENCY=71.0
Time(s),Voltage(V)
0.000000000000000000e+00,2.343750000000000347e-02
6.999999999999999895e-06,2.312500000000000319e-02
1.399999999999999979e-05,2.281250000000000291e-02
2.099999999999999884e-05,2.250000000000000264e-02
2.799999999999999958e-05,2.281250000000000291e-02
3.499999999999999693e-05,2.343750000000000347e-02
4.199999999999999768e-05,2.500000000000000139e-02
4.899999999999999842e-05,2.625000000000000250e-02
5.599999999999999916e-05,2.687500000000000305e-02
6.299999999999999990e-05,2.843750000000000444e-02
6.999999999999999387e-05,3.031250000000000264e-02
7.700000000000000139e-05,3.062500000000000291e-02
8.399999999999999535e-05,3.093750000000000319e-02
9.100000000000000287e-05,3.000000000000000236e-02
9.799999999999999684e-05,2.843750000000000444e-02
1.050000000000000044e-04,2.937500000000000527e-02
1.119999999999999983e-04,2.843750000000000444e-02
1.189999999999999923e-04,2.843750000000000444e-02
1.259999999999999998e-04,2.843750000000000444e-02
1.330000000000000073e-04,3.000000000000000236e-02
1.399999999999999877e-04,3.156250000000000028e-02
1.469999999999999953e-04,3.125000000000000000e-02
1.540000000000000028e-04,3.125000000000000000e-02
1.610000000000000103e-04,3.062500000000000291e-02
1.679999999999999907e-04,2.906250000000000500e-02
1.749999999999999982e-04,2.781250000000000389e-02
1.820000000000000057e-04,2.687500000000000305e-02
1.889999999999999862e-04,2.562500000000000194e-02
1.959999999999999937e-04,2.562500000000000194e-02
2.030000000000000012e-04,2.531250000000000167e-02
2.100000000000000087e-04,2.531250000000000167e-02
2.169999999999999891e-04,2.500000000000000139e-02
2.239999999999999966e-04,2.343750000000000347e-02
2.310000000000000042e-04,2.281250000000000291e-02
2.379999999999999846e-04,2.218750000000000236e-02
2.449999999999999921e-04,2.093750000000000472e-02
2.519999999999999996e-04,2.062500000000000444e-02
2.590000000000000071e-04,1.906250000000000305e-02
2.660000000000000146e-04,1.843750000000000250e-02
2.730000000000000222e-04,1.843750000000000250e-02
2.799999999999999755e-04,1.812500000000000222e-02
2.869999999999999830e-04,1.875000000000000278e-02
2.939999999999999905e-04,1.968750000000000361e-02
3.009999999999999980e-04,2.000000000000000389e-02
3.080000000000000055e-04,2.000000000000000389e-02
3.150000000000000131e-04,1.906250000000000305e-02
3.220000000000000206e-04,1.781250000000000194e-02
3.289999999999999739e-04,1.718750000000000139e-02
3.359999999999999814e-04,1.687500000000000458e-02
3.429999999999999889e-04,1.656250000000000430e-02
3.499999999999999964e-04,1.593750000000000375e-02
3.570000000000000040e-04,1.500000000000000291e-02
3.640000000000000115e-04,1.468750000000000264e-02
3.710000000000000190e-04,1.437500000000000236e-02
3.779999999999999723e-04,1.375000000000000180e-02
3.849999999999999798e-04,1.343750000000000153e-02
3.919999999999999873e-04,1.250000000000000416e-02
3.989999999999999949e-04,1.250000000000000416e-02
4.060000000000000024e-04,1.250000000000000416e-02
4.130000000000000099e-04,1.250000000000000416e-02
4.200000000000000174e-04,1.281250000000000444e-02
4.269999999999999707e-04,1.343750000000000153e-02
4.339999999999999782e-04,1.406250000000000208e-02
4.409999999999999858e-04,1.406250000000000208e-02
4.479999999999999933e-04,1.437500000000000236e-02
4.550000000000000008e-04,1.437500000000000236e-02
4.620000000000000083e-04,1.531250000000000319e-02
4.690000000000000158e-04,1.562500000000000347e-02
4.759999999999999691e-04,1.625000000000000402e-02
4.829999999999999767e-04,1.625000000000000402e-02
4.899999999999999842e-04,1.718750000000000139e-02
4.970000000000000459e-04,1.718750000000000139e-02
5.039999999999999992e-04,1.750000000000000167e-02
5.109999999999999525e-04,1.750000000000000167e-02
5.180000000000000143e-04,1.687500000000000458e-02
5.249999999999999676e-04,1.687500000000000458e-02
5.320000000000000293e-04,1.687500000000000458e-02
5.389999999999999826e-04,1.625000000000000402e-02
5.460000000000000443e-04,1.562500000000000347e-02
5.529999999999999976e-04,1.562500000000000347e-02
5.599999999999999509e-04,1.531250000000000319e-02
5.670000000000000127e-04,1.500000000000000291e-02
5.739999999999999660e-04,1.531250000000000319e-02
5.810000000000000277e-04,1.531250000000000319e-02
5.879999999999999810e-04,1.562500000000000347e-02
5.950000000000000427e-04,1.531250000000000319e-02
6.019999999999999961e-04,1.468750000000000264e-02
6.089999999999999494e-04,1.406250000000000208e-02
6.160000000000000111e-04,1.375000000000000180e-02
6.229999999999999644e-04,1.312500000000000125e-02
6.300000000000000261e-04,1.281250000000000444e-02
6.369999999999999794e-04,1.218750000000000389e-02
6.440000000000000412e-04,1.156250000000000333e-02
6.509999999999999945e-04,1.156250000000000333e-02
6.579999999999999478e-04,1.093750000000000278e-02
6.650000000000000095e-04,1.062500000000000250e-02
6.719999999999999628e-04,1.000000000000000194e-02
6.790000000000000245e-04,9.062500000000001110e-03
6.859999999999999779e-04,9.375000000000001388e-03
6.930000000000000396e-04,9.375000000000001388e-03
6.999999999999999929e-04,9.375000000000001388e-03
7.069999999999999462e-04,9.375000000000001388e-03
7.140000000000000079e-04,1.000000000000000194e-02
7.209999999999999612e-04,1.031250000000000222e-02
7.280000000000000230e-04,1.031250000000000222e-02
7.349999999999999763e-04,1.062500000000000250e-02
7.420000000000000380e-04,1.093750000000000278e-02
7.489999999999999913e-04,1.125000000000000305e-02
7.559999999999999446e-04,1.156250000000000333e-02
7.630000000000000063e-04,1.187500000000000361e-02
7.699999999999999597e-04,1.156250000000000333e-02
7.770000000000000214e-04,1.218750000000000389e-02
7.839999999999999747e-04,1.218750000000000389e-02
7.910000000000000364e-04,1.187500000000000361e-02
7.979999999999999897e-04,1.187500000000000361e-02
8.049999999999999430e-04,1.187500000000000361e-02
8.120000000000000048e-04,1.156250000000000333e-02
8.189999999999999581e-04,1.093750000000000278e-02
8.260000000000000198e-04,1.062500000000000250e-02
8.329999999999999731e-04,1.031250000000000222e-02
8.400000000000000348e-04,1.031250000000000222e-02
8.469999999999999881e-04,1.031250000000000222e-02
8.539999999999999414e-04,9.687500000000001665e-03
8.610000000000000032e-04,9.375000000000001388e-03
8.679999999999999565e-04,9.687500000000001665e-03
8.750000000000000182e-04,9.062500000000001110e-03
8.819999999999999715e-04,8.750000000000004302e-03
8.890000000000000333e-04,8.437500000000004025e-03
8.959999999999999866e-04,7.812500000000003469e-03
9.029999999999999399e-04,7.812500000000003469e-03
9.100000000000000016e-04,7.500000000000003192e-03
9.169999999999999549e-04,7.812500000000003469e-03
