PURE SILICA, ELECTRODE=TUNGSTEN, TIME=35, POLING_VOLTAGE=3700, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=3.1e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=358.125, AC_FREQUENCY=650, PIEZO_FREQUENCY=13.0
Time(s),Voltage(V)
5.999999999999999474e-04,4.093750000000000167e-02
6.379999999999998953e-04,4.000000000000000083e-02
6.759999999999999516e-04,4.000000000000000083e-02
7.140000000000000079e-04,3.937500000000000722e-02
7.519999999999999558e-04,3.937500000000000722e-02
7.899999999999999037e-04,4.031250000000000111e-02
8.279999999999999600e-04,3.968750000000000056e-02
8.660000000000000163e-04,3.812500000000000611e-02
9.039999999999999642e-04,3.718750000000000527e-02
9.419999999999999121e-04,3.343750000000000194e-02
9.799999999999999684e-04,3.250000000000000111e-02
1.018000000000000025e-03,3.250000000000000111e-02
1.056000000000000081e-03,3.000000000000000236e-02
1.093999999999999920e-03,2.750000000000000361e-02
1.131999999999999977e-03,2.468750000000000111e-02
1.170000000000000033e-03,2.250000000000000264e-02
1.207999999999999872e-03,2.156250000000000527e-02
1.246000000000000146e-03,2.031250000000000416e-02
1.283999999999999985e-03,2.062500000000000444e-02
1.321999999999999825e-03,2.062500000000000444e-02
1.360000000000000098e-03,2.000000000000000389e-02
1.397999999999999937e-03,1.968750000000000361e-02
1.435999999999999993e-03,2.000000000000000389e-02
1.474000000000000050e-03,2.125000000000000500e-02
1.511999999999999889e-03,2.343750000000000347e-02
1.550000000000000162e-03,2.500000000000000139e-02
1.588000000000000002e-03,2.593750000000000222e-02
1.625999999999999841e-03,2.718750000000000333e-02
1.664000000000000114e-03,2.812500000000000416e-02
1.701999999999999954e-03,3.031250000000000264e-02
1.739999999999999793e-03,3.312500000000000167e-02
1.778000000000000067e-03,3.562500000000000389e-02
1.815999999999999906e-03,3.687500000000000500e-02
1.854000000000000179e-03,3.812500000000000611e-02
1.892000000000000019e-03,4.031250000000000111e-02
1.929999999999999858e-03,4.093750000000000167e-02
