PURE SILICA, ELECTRODE=TUNGSTEN, TIME=35, POLING_VOLTAGE=3700, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=3.1e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=800.625, AC_FREQUENCY=2950, PIEZO_FREQUENCY=59.0
Time(s),Voltage(V)
1.200000000000000030e-04,1.781250000000000194e-02
1.284000000000000039e-04,1.750000000000000167e-02
1.367999999999999913e-04,1.843750000000000250e-02
1.452000000000000057e-04,1.781250000000000194e-02
1.535999999999999930e-04,1.687500000000000458e-02
1.620000000000000075e-04,1.593750000000000375e-02
1.703999999999999948e-04,1.562500000000000347e-02
1.788000000000000093e-04,1.593750000000000375e-02
1.871999999999999966e-04,1.718750000000000139e-02
1.955999999999999839e-04,1.843750000000000250e-02
2.039999999999999984e-04,1.968750000000000361e-02
2.124000000000000128e-04,2.187500000000000555e-02
2.208000000000000002e-04,2.281250000000000291e-02
2.291999999999999875e-04,2.343750000000000347e-02
2.375999999999999748e-04,2.343750000000000347e-02
2.460000000000000164e-04,2.468750000000000111e-02
2.544000000000000037e-04,2.500000000000000139e-02
2.627999999999999911e-04,2.625000000000000250e-02
2.711999999999999784e-04,2.781250000000000389e-02
2.795999999999999657e-04,2.781250000000000389e-02
2.880000000000000073e-04,2.875000000000000472e-02
2.963999999999999946e-04,2.875000000000000472e-02
3.047999999999999820e-04,2.843750000000000444e-02
3.131999999999999693e-04,2.687500000000000305e-02
3.215999999999999566e-04,2.531250000000000167e-02
3.299999999999999982e-04,2.406250000000000056e-02
3.383999999999999855e-04,2.343750000000000347e-02
3.467999999999999729e-04,2.250000000000000264e-02
3.551999999999999602e-04,2.187500000000000555e-02
3.636000000000000018e-04,2.031250000000000416e-02
3.719999999999999891e-04,1.968750000000000361e-02
3.803999999999999764e-04,1.906250000000000305e-02
3.887999999999999638e-04,1.750000000000000167e-02
3.971999999999999511e-04,1.687500000000000458e-02
4.055999999999999384e-04,1.593750000000000375e-02
4.139999999999999800e-04,1.531250000000000319e-02
4.223999999999999673e-04,1.406250000000000208e-02
4.307999999999999547e-04,1.406250000000000208e-02
4.391999999999999420e-04,1.281250000000000444e-02
4.475999999999999836e-04,1.218750000000000389e-02
4.559999999999999709e-04,1.187500000000000361e-02
4.643999999999999582e-04,1.187500000000000361e-02
4.727999999999999456e-04,1.156250000000000333e-02
4.811999999999999329e-04,1.062500000000000250e-02
4.895999999999999745e-04,1.062500000000000250e-02
4.979999999999999618e-04,1.031250000000000222e-02
5.063999999999999491e-04,1.000000000000000194e-02
5.147999999999999365e-04,1.000000000000000194e-02
5.231999999999999238e-04,1.000000000000000194e-02
5.316000000000000196e-04,1.093750000000000278e-02
5.400000000000000069e-04,1.093750000000000278e-02
5.483999999999999942e-04,1.156250000000000333e-02
5.567999999999999816e-04,1.312500000000000125e-02
5.651999999999999689e-04,1.406250000000000208e-02
5.735999999999999563e-04,1.531250000000000319e-02
5.819999999999999436e-04,1.593750000000000375e-02
5.903999999999999309e-04,1.656250000000000430e-02
