ELECTRODE=IRON, TIME=50, POLING_VOLTAGE=4500, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=4.11e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1044, AC_FREQUENCY=5750, PIEZO_FREQUENCY=115.0
Time(s),Voltage(V)
-1.000000000000000048e-04,5.499999999999999334e-01
-9.560000000000000626e-05,5.374999999999999778e-01
-9.120000000000000773e-05,5.062499999999999778e-01
-8.680000000000000920e-05,5.000000000000000000e-01
-8.239999999999999712e-05,4.874999999999999889e-01
-7.799999999999999859e-05,4.687500000000000000e-01
-7.360000000000000006e-05,4.624999999999999667e-01
-6.920000000000000153e-05,4.499999999999999556e-01
-6.480000000000000300e-05,4.437499999999999778e-01
-6.040000000000000447e-05,4.437499999999999778e-01
-5.600000000000000594e-05,4.437499999999999778e-01
-5.160000000000000063e-05,4.562499999999999334e-01
-4.720000000000000210e-05,4.687500000000000000e-01
-4.280000000000000357e-05,4.687500000000000000e-01
-3.839999999999999826e-05,4.874999999999999889e-01
-3.399999999999999973e-05,5.000000000000000000e-01
-2.960000000000000120e-05,5.187499999999999334e-01
-2.520000000000000267e-05,5.374999999999999778e-01
-2.080000000000000414e-05,5.562500000000000222e-01
-1.640000000000000561e-05,5.625000000000000000e-01
-1.200000000000000708e-05,5.749999999999999556e-01
-7.599999999999994997e-06,5.999999999999999778e-01
-3.199999999999996467e-06,6.062499999999999556e-01
1.200000000000002063e-06,6.187500000000000222e-01
5.600000000000000594e-06,6.312499999999999778e-01
9.999999999999999124e-06,6.312499999999999778e-01
1.439999999999999765e-05,6.374999999999999556e-01
1.879999999999999618e-05,6.374999999999999556e-01
2.320000000000000827e-05,6.374999999999999556e-01
2.760000000000000680e-05,6.437499999999999334e-01
3.200000000000000533e-05,6.374999999999999556e-01
3.640000000000000386e-05,6.500000000000000222e-01
4.080000000000000239e-05,6.624999999999999778e-01
4.520000000000000092e-05,6.687499999999999556e-01
4.959999999999999945e-05,6.812500000000000222e-01
5.399999999999999798e-05,6.937499999999999778e-01
5.839999999999999651e-05,7.062500000000000444e-01
6.279999999999999504e-05,7.125000000000000222e-01
6.719999999999999357e-05,7.249999999999999778e-01
