ELECTRODE=IRON, TIME=50, POLING_VOLTAGE=4500, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=4.11e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1106, AC_FREQUENCY=4500, PIEZO_FREQUENCY=90.0
Time(s),Voltage(V)
0.000000000000000000e+00,6.124999999999999334e-01
5.599999999999999747e-06,6.062499999999999556e-01
1.119999999999999949e-05,5.937500000000000000e-01
1.679999999999999839e-05,5.812499999999999334e-01
2.239999999999999899e-05,5.562500000000000222e-01
2.799999999999999958e-05,5.499999999999999334e-01
3.359999999999999679e-05,5.374999999999999778e-01
3.919999999999999738e-05,5.249999999999999112e-01
4.479999999999999797e-05,5.187499999999999334e-01
5.039999999999999857e-05,5.124999999999999556e-01
5.599999999999999916e-05,5.249999999999999112e-01
6.159999999999999298e-05,5.437499999999999556e-01
6.719999999999999357e-05,5.562500000000000222e-01
7.279999999999999416e-05,5.749999999999999556e-01
7.839999999999999476e-05,5.875000000000000222e-01
8.399999999999999535e-05,5.875000000000000222e-01
8.959999999999999595e-05,5.749999999999999556e-01
9.519999999999999654e-05,5.562500000000000222e-01
1.007999999999999971e-04,5.687499999999999778e-01
1.063999999999999977e-04,5.562500000000000222e-01
1.119999999999999983e-04,5.499999999999999334e-01
1.175999999999999989e-04,5.374999999999999778e-01
1.231999999999999860e-04,5.562500000000000222e-01
1.287999999999999865e-04,5.687499999999999778e-01
1.343999999999999871e-04,5.812499999999999334e-01
1.399999999999999877e-04,5.999999999999999778e-01
1.455999999999999883e-04,6.187500000000000222e-01
1.511999999999999889e-04,6.437499999999999334e-01
1.567999999999999895e-04,6.500000000000000222e-01
1.623999999999999901e-04,6.624999999999999778e-01
1.679999999999999907e-04,6.624999999999999778e-01
1.735999999999999913e-04,6.687499999999999556e-01
1.791999999999999919e-04,6.750000000000000444e-01
1.847999999999999925e-04,6.812500000000000222e-01
1.903999999999999931e-04,6.875000000000000000e-01
1.959999999999999937e-04,6.937499999999999778e-01
2.015999999999999943e-04,6.999999999999999556e-01
2.071999999999999949e-04,6.937499999999999778e-01
2.127999999999999955e-04,6.875000000000000000e-01
2.183999999999999960e-04,6.624999999999999778e-01
2.239999999999999966e-04,6.437499999999999334e-01
2.295999999999999972e-04,6.312499999999999778e-01
2.351999999999999978e-04,6.062499999999999556e-01
2.407999999999999984e-04,5.812499999999999334e-01
2.463999999999999719e-04,5.562500000000000222e-01
2.519999999999999996e-04,5.374999999999999778e-01
2.575999999999999731e-04,5.124999999999999556e-01
2.632000000000000008e-04,5.124999999999999556e-01
2.687999999999999743e-04,4.874999999999999889e-01
2.744000000000000020e-04,4.812499999999999556e-01
2.799999999999999755e-04,4.624999999999999667e-01
2.856000000000000032e-04,4.499999999999999556e-01
2.911999999999999767e-04,4.312499999999999667e-01
2.968000000000000044e-04,4.124999999999999778e-01
3.023999999999999778e-04,3.999999999999999667e-01
3.080000000000000055e-04,3.874999999999999556e-01
3.135999999999999790e-04,3.812499999999999778e-01
3.192000000000000067e-04,3.687499999999999667e-01
3.247999999999999802e-04,3.499999999999999778e-01
3.304000000000000079e-04,3.437499999999999445e-01
3.359999999999999814e-04,3.374999999999999667e-01
3.416000000000000091e-04,3.437499999999999445e-01
3.471999999999999826e-04,3.687499999999999667e-01
3.528000000000000103e-04,3.812499999999999778e-01
3.583999999999999838e-04,4.187499999999999556e-01
3.639999999999999573e-04,4.375000000000000000e-01
3.695999999999999850e-04,4.562499999999999334e-01
3.751999999999999585e-04,4.749999999999999778e-01
3.807999999999999862e-04,5.124999999999999556e-01
3.863999999999999596e-04,5.187499999999999334e-01
3.919999999999999873e-04,5.374999999999999778e-01
3.975999999999999608e-04,5.625000000000000000e-01
4.031999999999999885e-04,5.875000000000000222e-01
4.087999999999999620e-04,5.937500000000000000e-01
4.143999999999999897e-04,6.124999999999999334e-01
4.199999999999999632e-04,6.312499999999999778e-01
4.255999999999999909e-04,6.250000000000000000e-01
4.311999999999999644e-04,6.250000000000000000e-01
4.367999999999999921e-04,6.187500000000000222e-01
4.423999999999999656e-04,6.124999999999999334e-01
4.479999999999999933e-04,5.937500000000000000e-01
4.535999999999999668e-04,5.749999999999999556e-01
4.591999999999999945e-04,5.562500000000000222e-01
4.647999999999999680e-04,5.437499999999999556e-01
4.703999999999999957e-04,5.249999999999999112e-01
4.759999999999999691e-04,5.000000000000000000e-01
4.815999999999999968e-04,4.812499999999999556e-01
4.871999999999999703e-04,4.687500000000000000e-01
4.927999999999999438e-04,4.562499999999999334e-01
4.983999999999999715e-04,4.375000000000000000e-01
5.039999999999999992e-04,4.187499999999999556e-01
5.096000000000000269e-04,4.062500000000000000e-01
5.151999999999999462e-04,3.999999999999999667e-01
5.207999999999999739e-04,3.812499999999999778e-01
5.264000000000000016e-04,3.687499999999999667e-01
5.320000000000000293e-04,3.624999999999999334e-01
5.375999999999999486e-04,3.437499999999999445e-01
5.431999999999999763e-04,3.374999999999999667e-01
5.488000000000000040e-04,3.249999999999999556e-01
5.543999999999999232e-04,3.187499999999999778e-01
5.599999999999999509e-04,3.249999999999999556e-01
5.655999999999999786e-04,3.437499999999999445e-01
5.712000000000000063e-04,3.499999999999999778e-01
5.767999999999999256e-04,3.750000000000000000e-01
5.823999999999999533e-04,3.937499999999999334e-01
5.879999999999999810e-04,4.187499999999999556e-01
5.936000000000000087e-04,4.375000000000000000e-01
5.991999999999999280e-04,4.687500000000000000e-01
6.047999999999999557e-04,4.874999999999999889e-01
6.103999999999999834e-04,5.187499999999999334e-01
6.160000000000000111e-04,5.249999999999999112e-01
6.215999999999999304e-04,5.499999999999999334e-01
6.271999999999999581e-04,5.625000000000000000e-01
6.327999999999999858e-04,5.812499999999999334e-01
6.384000000000000135e-04,5.937500000000000000e-01
6.439999999999999327e-04,6.062499999999999556e-01
6.495999999999999604e-04,6.062499999999999556e-01
6.551999999999999881e-04,6.062499999999999556e-01
6.608000000000000158e-04,5.999999999999999778e-01
6.663999999999999351e-04,5.937500000000000000e-01
6.719999999999999628e-04,5.812499999999999334e-01
6.775999999999999905e-04,5.687499999999999778e-01
6.832000000000000182e-04,5.499999999999999334e-01
6.887999999999999375e-04,5.374999999999999778e-01
6.943999999999999652e-04,5.249999999999999112e-01
6.999999999999999929e-04,4.937499999999999667e-01
7.056000000000000206e-04,4.812499999999999556e-01
7.111999999999999399e-04,4.687500000000000000e-01
7.167999999999999676e-04,4.437499999999999778e-01
