ELECTRODE=IRON, TIME=50, POLING_VOLTAGE=4500, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=4.11e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1187, AC_FREQUENCY=1000, PIEZO_FREQUENCY=20.0
Time(s),Voltage(V)
0.000000000000000000e+00,6.812500000000000222e-01
2.500000000000000120e-05,6.750000000000000444e-01
5.000000000000000240e-05,6.687499999999999556e-01
7.500000000000000698e-05,6.937499999999999778e-01
1.000000000000000048e-04,6.562500000000000000e-01
1.250000000000000026e-04,6.062499999999999556e-01
1.500000000000000140e-04,6.312499999999999778e-01
1.749999999999999982e-04,5.625000000000000000e-01
2.000000000000000096e-04,5.000000000000000000e-01
2.250000000000000209e-04,4.749999999999999778e-01
2.500000000000000052e-04,4.375000000000000000e-01
2.750000000000000166e-04,4.062500000000000000e-01
3.000000000000000279e-04,4.187499999999999556e-01
3.250000000000000393e-04,4.312499999999999667e-01
3.499999999999999964e-04,3.812499999999999778e-01
3.750000000000000078e-04,3.624999999999999334e-01
4.000000000000000192e-04,3.437499999999999445e-01
4.250000000000000305e-04,2.749999999999999667e-01
4.500000000000000419e-04,2.437499999999999667e-01
4.749999999999999990e-04,2.312499999999999556e-01
5.000000000000000104e-04,2.062499999999999334e-01
5.250000000000000760e-04,1.749999999999999334e-01
5.500000000000000331e-04,1.437499999999999334e-01
5.749999999999999903e-04,1.312499999999999778e-01
6.000000000000000559e-04,1.124999999999999334e-01
6.250000000000000130e-04,9.999999999999997780e-02
6.500000000000000786e-04,8.749999999999991118e-02
6.750000000000000357e-04,8.124999999999993339e-02
6.999999999999999929e-04,9.375000000000000000e-02
7.250000000000000585e-04,1.312499999999999778e-01
7.500000000000000156e-04,1.999999999999999556e-01
7.750000000000000812e-04,2.687499999999999334e-01
8.000000000000000383e-04,3.687499999999999667e-01
8.249999999999999955e-04,4.812499999999999556e-01
8.500000000000000611e-04,5.812499999999999334e-01
8.750000000000000182e-04,6.687499999999999556e-01
9.000000000000000838e-04,7.312499999999999556e-01
9.250000000000000409e-04,7.937499999999999556e-01
9.499999999999999981e-04,8.062500000000000222e-01
9.750000000000000637e-04,8.187499999999999778e-01
1.000000000000000021e-03,8.187499999999999778e-01
1.025000000000000086e-03,8.249999999999999556e-01
1.050000000000000152e-03,8.375000000000000222e-01
1.075000000000000001e-03,8.499999999999999778e-01
1.100000000000000066e-03,8.499999999999999778e-01
1.125000000000000132e-03,8.562499999999999556e-01
1.149999999999999981e-03,8.499999999999999778e-01
1.175000000000000046e-03,8.312500000000000444e-01
1.200000000000000112e-03,8.187499999999999778e-01
1.224999999999999960e-03,8.249999999999999556e-01
1.250000000000000026e-03,8.375000000000000222e-01
1.275000000000000092e-03,8.375000000000000222e-01
1.300000000000000157e-03,8.312500000000000444e-01
1.325000000000000006e-03,8.062500000000000222e-01
1.350000000000000071e-03,7.437500000000000222e-01
1.375000000000000137e-03,6.374999999999999556e-01
1.399999999999999986e-03,5.437499999999999556e-01
1.425000000000000051e-03,4.687500000000000000e-01
1.450000000000000117e-03,3.999999999999999667e-01
1.474999999999999966e-03,3.437499999999999445e-01
1.500000000000000031e-03,2.937499999999999556e-01
1.525000000000000097e-03,2.499999999999999445e-01
1.550000000000000162e-03,2.374999999999999334e-01
1.575000000000000011e-03,2.124999999999999667e-01
1.600000000000000077e-03,1.874999999999999445e-01
1.625000000000000142e-03,1.624999999999999778e-01
1.649999999999999991e-03,1.499999999999999667e-01
1.675000000000000057e-03,1.249999999999999445e-01
1.700000000000000122e-03,1.187499999999999667e-01
1.725000000000000188e-03,1.374999999999999556e-01
1.750000000000000036e-03,1.874999999999999445e-01
1.775000000000000102e-03,2.687499999999999334e-01
1.800000000000000168e-03,3.562499999999999556e-01
1.825000000000000016e-03,4.187499999999999556e-01
1.850000000000000082e-03,5.437499999999999556e-01
1.875000000000000147e-03,6.374999999999999556e-01
1.899999999999999996e-03,7.125000000000000222e-01
1.925000000000000062e-03,7.624999999999999556e-01
1.950000000000000127e-03,8.187499999999999778e-01
1.975000000000000193e-03,8.499999999999999778e-01
2.000000000000000042e-03,8.687499999999999112e-01
2.024999999999999890e-03,8.874999999999999556e-01
2.050000000000000173e-03,8.750000000000000000e-01
2.075000000000000022e-03,8.687499999999999112e-01
2.100000000000000304e-03,8.437500000000000000e-01
2.125000000000000153e-03,8.187499999999999778e-01
2.150000000000000001e-03,7.874999999999999778e-01
2.175000000000000284e-03,7.624999999999999556e-01
2.200000000000000133e-03,7.500000000000000000e-01
2.224999999999999981e-03,7.562499999999999778e-01
2.250000000000000264e-03,7.750000000000000222e-01
2.275000000000000112e-03,7.750000000000000222e-01
2.299999999999999961e-03,7.687500000000000444e-01
2.325000000000000244e-03,7.375000000000000444e-01
2.350000000000000092e-03,6.812500000000000222e-01
2.374999999999999941e-03,6.250000000000000000e-01
2.400000000000000223e-03,5.562500000000000222e-01
2.425000000000000072e-03,4.937499999999999667e-01
2.449999999999999921e-03,3.937499999999999334e-01
2.475000000000000203e-03,3.312499999999999889e-01
2.500000000000000052e-03,2.999999999999999334e-01
2.525000000000000334e-03,2.562499999999999778e-01
2.550000000000000183e-03,2.187499999999999445e-01
2.575000000000000032e-03,1.937499999999999778e-01
2.600000000000000314e-03,1.749999999999999334e-01
2.625000000000000163e-03,1.499999999999999667e-01
2.650000000000000012e-03,1.249999999999999445e-01
2.675000000000000294e-03,1.124999999999999334e-01
2.700000000000000143e-03,1.187499999999999667e-01
2.724999999999999992e-03,1.249999999999999445e-01
2.750000000000000274e-03,1.749999999999999334e-01
2.775000000000000123e-03,2.187499999999999445e-01
2.799999999999999972e-03,3.124999999999999445e-01
2.825000000000000254e-03,3.750000000000000000e-01
2.850000000000000103e-03,4.687500000000000000e-01
2.874999999999999951e-03,5.499999999999999334e-01
2.900000000000000234e-03,6.500000000000000222e-01
2.925000000000000083e-03,7.125000000000000222e-01
2.949999999999999931e-03,7.562499999999999778e-01
2.975000000000000214e-03,8.187499999999999778e-01
3.000000000000000062e-03,8.562499999999999556e-01
3.025000000000000345e-03,8.687499999999999112e-01
3.050000000000000194e-03,8.249999999999999556e-01
3.075000000000000042e-03,7.687500000000000444e-01
3.100000000000000325e-03,7.187500000000000000e-01
3.125000000000000173e-03,6.687499999999999556e-01
3.150000000000000022e-03,6.187500000000000222e-01
3.175000000000000305e-03,5.625000000000000000e-01
3.200000000000000153e-03,5.124999999999999556e-01
3.225000000000000002e-03,4.749999999999999778e-01
3.250000000000000284e-03,4.437499999999999778e-01
3.275000000000000133e-03,4.062500000000000000e-01
3.299999999999999982e-03,3.874999999999999556e-01
3.325000000000000264e-03,3.124999999999999445e-01
3.350000000000000113e-03,2.874999999999999778e-01
3.374999999999999962e-03,2.374999999999999334e-01
3.400000000000000244e-03,2.187499999999999445e-01
3.425000000000000093e-03,1.874999999999999445e-01
3.450000000000000375e-03,1.937499999999999778e-01
3.475000000000000224e-03,2.124999999999999667e-01
3.500000000000000073e-03,2.374999999999999334e-01
3.525000000000000355e-03,2.749999999999999667e-01
3.550000000000000204e-03,3.124999999999999445e-01
3.575000000000000053e-03,3.374999999999999667e-01
3.600000000000000335e-03,3.437499999999999445e-01
3.625000000000000184e-03,3.374999999999999667e-01
3.650000000000000033e-03,3.249999999999999556e-01
3.675000000000000315e-03,2.812499999999999445e-01
3.700000000000000164e-03,2.437499999999999667e-01
3.725000000000000012e-03,1.999999999999999556e-01
3.750000000000000295e-03,1.874999999999999445e-01
3.775000000000000144e-03,1.874999999999999445e-01
3.799999999999999992e-03,2.124999999999999667e-01
3.825000000000000275e-03,2.687499999999999334e-01
3.850000000000000124e-03,3.499999999999999778e-01
3.874999999999999972e-03,4.312499999999999667e-01
3.900000000000000255e-03,5.124999999999999556e-01
3.925000000000000537e-03,5.875000000000000222e-01
3.950000000000000386e-03,6.500000000000000222e-01
3.975000000000000235e-03,6.999999999999999556e-01
4.000000000000000083e-03,7.562499999999999778e-01
4.024999999999999932e-03,7.750000000000000222e-01
4.049999999999999781e-03,7.375000000000000444e-01
4.075000000000000497e-03,6.937499999999999778e-01
4.100000000000000346e-03,6.437499999999999334e-01
4.125000000000000194e-03,6.062499999999999556e-01
4.150000000000000043e-03,5.687499999999999778e-01
4.174999999999999892e-03,5.062499999999999778e-01
4.200000000000000608e-03,4.624999999999999667e-01
4.225000000000000457e-03,4.312499999999999667e-01
4.250000000000000305e-03,3.999999999999999667e-01
4.275000000000000154e-03,3.624999999999999334e-01
4.300000000000000003e-03,3.312499999999999889e-01
4.324999999999999852e-03,2.874999999999999778e-01
4.350000000000000568e-03,2.437499999999999667e-01
4.375000000000000416e-03,2.124999999999999667e-01
4.400000000000000265e-03,1.937499999999999778e-01
4.425000000000000114e-03,1.874999999999999445e-01
4.449999999999999963e-03,2.124999999999999667e-01
4.474999999999999811e-03,2.437499999999999667e-01
4.500000000000000527e-03,2.874999999999999778e-01
4.525000000000000376e-03,3.437499999999999445e-01
4.550000000000000225e-03,3.874999999999999556e-01
4.575000000000000074e-03,4.124999999999999778e-01
4.599999999999999922e-03,4.375000000000000000e-01
4.625000000000000638e-03,4.562499999999999334e-01
4.650000000000000487e-03,4.499999999999999556e-01
4.675000000000000336e-03,4.249999999999999334e-01
4.700000000000000185e-03,3.937499999999999334e-01
4.725000000000000033e-03,3.437499999999999445e-01
4.749999999999999882e-03,2.999999999999999334e-01
4.775000000000000598e-03,2.437499999999999667e-01
4.800000000000000447e-03,2.249999999999999778e-01
4.825000000000000296e-03,2.312499999999999556e-01
4.850000000000000144e-03,2.437499999999999667e-01
4.874999999999999993e-03,2.812499999999999445e-01
4.899999999999999842e-03,3.374999999999999667e-01
4.925000000000000558e-03,3.812499999999999778e-01
4.950000000000000407e-03,4.375000000000000000e-01
4.975000000000000255e-03,5.124999999999999556e-01
5.000000000000000104e-03,5.499999999999999334e-01
5.024999999999999953e-03,5.812499999999999334e-01
5.050000000000000669e-03,5.312500000000000000e-01
5.075000000000000518e-03,4.812499999999999556e-01
5.100000000000000366e-03,4.437499999999999778e-01
5.125000000000000215e-03,3.812499999999999778e-01
5.150000000000000064e-03,3.437499999999999445e-01
5.174999999999999913e-03,3.124999999999999445e-01
5.200000000000000629e-03,2.812499999999999445e-01
5.225000000000000477e-03,2.562499999999999778e-01
5.250000000000000326e-03,2.437499999999999667e-01
5.275000000000000175e-03,2.249999999999999778e-01
5.300000000000000024e-03,2.124999999999999667e-01
5.324999999999999872e-03,1.812499999999999667e-01
5.350000000000000588e-03,1.562499999999999445e-01
5.375000000000000437e-03,1.374999999999999556e-01
5.400000000000000286e-03,1.374999999999999556e-01
5.425000000000000135e-03,1.437499999999999334e-01
5.449999999999999983e-03,1.624999999999999778e-01
5.474999999999999832e-03,2.187499999999999445e-01
5.500000000000000548e-03,2.437499999999999667e-01
5.525000000000000397e-03,2.874999999999999778e-01
5.550000000000000246e-03,3.374999999999999667e-01
5.575000000000000094e-03,3.750000000000000000e-01
5.599999999999999943e-03,4.062500000000000000e-01
5.625000000000000659e-03,4.187499999999999556e-01
5.650000000000000508e-03,4.124999999999999778e-01
5.675000000000000357e-03,3.874999999999999556e-01
5.700000000000000205e-03,3.437499999999999445e-01
5.725000000000000054e-03,3.062499999999999667e-01
5.749999999999999903e-03,2.499999999999999445e-01
5.775000000000000619e-03,2.249999999999999778e-01
5.800000000000000468e-03,2.124999999999999667e-01
5.825000000000000316e-03,2.124999999999999667e-01
5.850000000000000165e-03,2.437499999999999667e-01
5.875000000000000014e-03,2.874999999999999778e-01
5.899999999999999863e-03,3.312499999999999889e-01
5.925000000000000579e-03,3.937499999999999334e-01
5.950000000000000427e-03,4.562499999999999334e-01
5.975000000000000276e-03,5.249999999999999112e-01
6.000000000000000125e-03,5.625000000000000000e-01
6.024999999999999974e-03,5.687499999999999778e-01
6.050000000000000690e-03,5.062499999999999778e-01
6.075000000000000538e-03,4.562499999999999334e-01
6.100000000000000387e-03,3.937499999999999334e-01
6.125000000000000236e-03,3.624999999999999334e-01
6.150000000000000085e-03,2.999999999999999334e-01
6.174999999999999933e-03,2.749999999999999667e-01
6.200000000000000649e-03,2.312499999999999556e-01
6.225000000000000498e-03,1.999999999999999556e-01
6.250000000000000347e-03,1.812499999999999667e-01
6.275000000000000196e-03,1.562499999999999445e-01
6.300000000000000044e-03,1.374999999999999556e-01
6.324999999999999893e-03,1.187499999999999667e-01
6.350000000000000609e-03,1.124999999999999334e-01
6.375000000000000458e-03,1.312499999999999778e-01
6.400000000000000307e-03,1.562499999999999445e-01
6.425000000000000155e-03,1.999999999999999556e-01
6.450000000000000004e-03,2.812499999999999445e-01
6.475000000000000720e-03,3.374999999999999667e-01
6.500000000000000569e-03,4.124999999999999778e-01
6.525000000000000418e-03,4.437499999999999778e-01
6.550000000000000266e-03,5.249999999999999112e-01
6.575000000000000115e-03,5.687499999999999778e-01
6.599999999999999964e-03,5.937500000000000000e-01
6.625000000000000680e-03,6.062499999999999556e-01
6.650000000000000529e-03,6.124999999999999334e-01
6.675000000000000377e-03,5.875000000000000222e-01
6.700000000000000226e-03,5.374999999999999778e-01
6.725000000000000075e-03,4.687500000000000000e-01
6.749999999999999924e-03,4.249999999999999334e-01
6.775000000000000640e-03,3.562499999999999556e-01
6.800000000000000488e-03,2.937499999999999556e-01
6.825000000000000337e-03,2.749999999999999667e-01
6.850000000000000186e-03,2.749999999999999667e-01
6.875000000000000035e-03,2.874999999999999778e-01
6.900000000000000751e-03,3.124999999999999445e-01
6.925000000000000600e-03,3.499999999999999778e-01
6.950000000000000448e-03,4.249999999999999334e-01
6.975000000000000297e-03,4.499999999999999556e-01
7.000000000000000146e-03,5.000000000000000000e-01
7.024999999999999994e-03,4.937499999999999667e-01
7.050000000000000711e-03,4.312499999999999667e-01
7.075000000000000559e-03,4.062500000000000000e-01
7.100000000000000408e-03,3.499999999999999778e-01
7.125000000000000257e-03,3.062499999999999667e-01
7.150000000000000105e-03,2.749999999999999667e-01
7.174999999999999954e-03,2.187499999999999445e-01
7.200000000000000670e-03,1.937499999999999778e-01
7.225000000000000519e-03,1.749999999999999334e-01
7.250000000000000368e-03,1.437499999999999334e-01
7.275000000000000216e-03,1.312499999999999778e-01
7.300000000000000065e-03,1.124999999999999334e-01
7.325000000000000781e-03,1.124999999999999334e-01
7.350000000000000630e-03,1.374999999999999556e-01
7.375000000000000479e-03,1.812499999999999667e-01
7.400000000000000328e-03,2.187499999999999445e-01
7.425000000000000176e-03,2.999999999999999334e-01
7.450000000000000025e-03,3.812499999999999778e-01
7.475000000000000741e-03,4.499999999999999556e-01
7.500000000000000590e-03,5.437499999999999556e-01
7.525000000000000439e-03,6.187500000000000222e-01
7.550000000000000287e-03,6.812500000000000222e-01
7.575000000000000136e-03,7.125000000000000222e-01
7.599999999999999985e-03,7.624999999999999556e-01
7.625000000000000701e-03,8.000000000000000444e-01
7.650000000000000550e-03,8.125000000000000000e-01
7.675000000000000398e-03,7.937499999999999556e-01
7.700000000000000247e-03,7.750000000000000222e-01
7.725000000000000096e-03,6.999999999999999556e-01
7.749999999999999944e-03,6.250000000000000000e-01
7.775000000000000661e-03,5.437499999999999556e-01
7.800000000000000509e-03,4.812499999999999556e-01
7.825000000000000358e-03,4.062500000000000000e-01
7.850000000000001074e-03,3.499999999999999778e-01
7.875000000000000056e-03,2.937499999999999556e-01
7.900000000000000772e-03,2.749999999999999667e-01
7.924999999999999753e-03,2.624999999999999556e-01
7.950000000000000469e-03,2.687499999999999334e-01
7.975000000000001185e-03,2.749999999999999667e-01
8.000000000000000167e-03,2.749999999999999667e-01
8.025000000000000883e-03,2.687499999999999334e-01
8.049999999999999864e-03,2.187499999999999445e-01
8.075000000000000580e-03,1.999999999999999556e-01
8.099999999999999561e-03,1.687499999999999556e-01
8.125000000000000278e-03,1.499999999999999667e-01
8.150000000000000994e-03,1.499999999999999667e-01
8.174999999999999975e-03,1.374999999999999556e-01
8.200000000000000691e-03,1.312499999999999778e-01
8.224999999999999672e-03,1.187499999999999667e-01
8.250000000000000389e-03,1.187499999999999667e-01
8.275000000000001105e-03,1.124999999999999334e-01
8.300000000000000086e-03,1.124999999999999334e-01
8.325000000000000802e-03,1.374999999999999556e-01
8.349999999999999784e-03,1.624999999999999778e-01
8.375000000000000500e-03,2.312499999999999556e-01
8.400000000000001216e-03,2.999999999999999334e-01
8.425000000000000197e-03,3.874999999999999556e-01
8.450000000000000913e-03,4.812499999999999556e-01
8.474999999999999895e-03,5.562500000000000222e-01
8.500000000000000611e-03,6.374999999999999556e-01
8.524999999999999592e-03,6.812500000000000222e-01
8.550000000000000308e-03,7.562499999999999778e-01
8.575000000000001024e-03,7.937499999999999556e-01
8.600000000000000006e-03,8.187499999999999778e-01
8.625000000000000722e-03,8.375000000000000222e-01
8.649999999999999703e-03,8.562499999999999556e-01
8.675000000000000419e-03,8.375000000000000222e-01
8.700000000000001135e-03,8.000000000000000444e-01
8.725000000000000117e-03,7.375000000000000444e-01
8.750000000000000833e-03,6.500000000000000222e-01
8.774999999999999814e-03,5.749999999999999556e-01
8.800000000000000530e-03,5.062499999999999778e-01
8.825000000000001246e-03,4.375000000000000000e-01
8.850000000000000228e-03,3.499999999999999778e-01
8.875000000000000944e-03,3.187499999999999778e-01
8.899999999999999925e-03,2.812499999999999445e-01
8.925000000000000641e-03,2.624999999999999556e-01
8.949999999999999623e-03,2.562499999999999778e-01
8.975000000000000339e-03,2.624999999999999556e-01
