PURE SILICA, ELECTRODE=TUNGSTEN, TIME=35, POLING_VOLTAGE=3700, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=3.1e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1069.0, AC_FREQUENCY=975, PIEZO_FREQUENCY=19.5
Time(s),Voltage(V)
-4.000000000000000192e-04,1.593750000000000375e-02
-3.740000000000000377e-04,1.312500000000000125e-02
-3.480000000000000020e-04,1.281250000000000444e-02
-3.220000000000000206e-04,1.093750000000000278e-02
-2.960000000000000391e-04,1.000000000000000194e-02
-2.700000000000000577e-04,8.437500000000004025e-03
-2.440000000000000220e-04,8.125000000000003747e-03
-2.180000000000000405e-04,7.187500000000002914e-03
-1.920000000000000320e-04,6.250000000000002082e-03
-1.660000000000000234e-04,6.250000000000002082e-03
-1.400000000000000419e-04,6.250000000000002082e-03
-1.140000000000000605e-04,6.875000000000002637e-03
-8.800000000000002482e-05,7.187500000000002914e-03
-6.200000000000004336e-05,8.437500000000004025e-03
-3.600000000000006190e-05,8.750000000000004302e-03
-1.000000000000002623e-05,8.750000000000004302e-03
1.599999999999995523e-05,8.437500000000004025e-03
4.199999999999993669e-05,7.812500000000003469e-03
6.799999999999997236e-05,9.687500000000001665e-03
9.399999999999995382e-05,1.812500000000000222e-02
1.199999999999999353e-04,1.937500000000000333e-02
1.459999999999999167e-04,2.093750000000000472e-02
1.719999999999998982e-04,2.062500000000000444e-02
1.979999999999999881e-04,1.875000000000000278e-02
2.239999999999999695e-04,1.562500000000000347e-02
2.499999999999999510e-04,1.312500000000000125e-02
2.759999999999999325e-04,1.250000000000000416e-02
3.019999999999999139e-04,1.312500000000000125e-02
3.279999999999998954e-04,1.718750000000000139e-02
3.539999999999999853e-04,1.718750000000000139e-02
3.799999999999999667e-04,2.250000000000000264e-02
4.059999999999999482e-04,2.406250000000000056e-02
4.319999999999999296e-04,2.875000000000000472e-02
4.579999999999999111e-04,3.062500000000000291e-02
4.839999999999998925e-04,3.437500000000000278e-02
5.099999999999998198e-04,3.718750000000000527e-02
5.360000000000000181e-04,3.843750000000000638e-02
5.619999999999999996e-04,3.843750000000000638e-02
5.879999999999999810e-04,3.875000000000000666e-02
6.139999999999999625e-04,3.875000000000000666e-02
6.399999999999999439e-04,3.437500000000000278e-02
6.659999999999999254e-04,3.156250000000000028e-02
6.919999999999999069e-04,2.906250000000000500e-02
7.179999999999998883e-04,2.812500000000000416e-02
7.439999999999998698e-04,2.593750000000000222e-02
7.700000000000000681e-04,2.468750000000000111e-02
7.960000000000000495e-04,2.250000000000000264e-02
8.220000000000000310e-04,2.187500000000000555e-02
8.480000000000000124e-04,2.187500000000000555e-02
8.739999999999999939e-04,2.187500000000000555e-02
8.999999999999999754e-04,2.187500000000000555e-02
9.259999999999999568e-04,2.281250000000000291e-02
9.519999999999999383e-04,2.406250000000000056e-02
