PURE SILICA, ELECTRODE=TUNGSTEN, TIME=35, POLING_VOLTAGE=3700, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=3.1e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=831.25, AC_FREQUENCY=220, PIEZO_FREQUENCY=4.4
Time(s),Voltage(V)
-1.000000000000000021e-03,4.343750000000000389e-02
-8.850000000000000444e-04,4.281250000000000333e-02
-7.700000000000000681e-04,4.187500000000000250e-02
-6.549999999999999833e-04,4.062500000000000139e-02
-5.400000000000000069e-04,3.968750000000000056e-02
-4.250000000000000305e-04,4.000000000000000083e-02
-3.099999999999999457e-04,4.093750000000000167e-02
-1.949999999999999694e-04,4.312500000000000361e-02
-7.999999999999999299e-05,4.500000000000000527e-02
3.500000000000009180e-05,4.718750000000000722e-02
1.499999999999999598e-04,5.093750000000000361e-02
2.650000000000000445e-04,5.187500000000000444e-02
3.800000000000001293e-04,5.312500000000000555e-02
4.949999999999999973e-04,5.343749999999999889e-02
6.100000000000000821e-04,5.375000000000000611e-02
7.249999999999999500e-04,4.062500000000000139e-02
8.400000000000000348e-04,4.406250000000000444e-02
9.550000000000001196e-04,4.937500000000000222e-02
1.070000000000000204e-03,4.531250000000000555e-02
1.184999999999999856e-03,4.187500000000000250e-02
1.299999999999999940e-03,4.250000000000000305e-02
1.415000000000000025e-03,3.781250000000000583e-02
1.530000000000000110e-03,3.750000000000000555e-02
1.645000000000000195e-03,3.000000000000000236e-02
1.760000000000000279e-03,2.687500000000000305e-02
1.874999999999999931e-03,2.656250000000000278e-02
1.990000000000000015e-03,2.531250000000000167e-02
2.105000000000000100e-03,2.781250000000000389e-02
2.220000000000000185e-03,2.781250000000000389e-02
2.335000000000000270e-03,2.781250000000000389e-02
2.449999999999999921e-03,2.781250000000000389e-02
2.565000000000000006e-03,2.437500000000000083e-02
2.680000000000000090e-03,2.312500000000000319e-02
2.795000000000000175e-03,2.250000000000000264e-02
2.910000000000000260e-03,2.093750000000000472e-02
3.024999999999999911e-03,2.062500000000000444e-02
3.140000000000000430e-03,1.812500000000000222e-02
3.255000000000000081e-03,2.000000000000000389e-02
3.369999999999999732e-03,2.000000000000000389e-02
3.485000000000000250e-03,2.000000000000000389e-02
3.599999999999999901e-03,2.187500000000000555e-02
3.715000000000000420e-03,2.312500000000000319e-02
3.830000000000000071e-03,2.500000000000000139e-02
3.944999999999999722e-03,2.687500000000000305e-02
4.060000000000000241e-03,2.718750000000000333e-02
4.174999999999999892e-03,3.093750000000000319e-02
4.290000000000000410e-03,3.312500000000000167e-02
4.405000000000000061e-03,3.250000000000000111e-02
4.520000000000000580e-03,3.187500000000000056e-02
4.635000000000000231e-03,3.593750000000000416e-02
4.749999999999999882e-03,3.687500000000000500e-02
4.865000000000000401e-03,3.875000000000000666e-02
4.980000000000000052e-03,3.718750000000000527e-02
5.095000000000000570e-03,3.718750000000000527e-02
5.210000000000000221e-03,3.875000000000000666e-02
5.324999999999999872e-03,4.125000000000000194e-02
5.440000000000000391e-03,4.093750000000000167e-02
5.555000000000000042e-03,4.125000000000000194e-02
5.670000000000000560e-03,4.218750000000000278e-02
5.785000000000000211e-03,4.218750000000000278e-02
5.899999999999999863e-03,3.937500000000000722e-02
6.015000000000000381e-03,3.812500000000000611e-02
6.130000000000000032e-03,-4.999999999999997502e-03
6.245000000000000551e-03,-4.999999999999997502e-03
6.360000000000000202e-03,-4.999999999999997502e-03
6.474999999999999853e-03,-4.999999999999997502e-03
6.590000000000000371e-03,-4.999999999999997502e-03
6.705000000000000022e-03,3.093750000000000319e-02
6.820000000000000541e-03,3.187500000000000056e-02
6.935000000000001059e-03,2.968750000000000208e-02
7.049999999999999843e-03,2.687500000000000305e-02
7.165000000000000362e-03,2.218750000000000236e-02
7.280000000000000880e-03,1.687500000000000458e-02
7.394999999999999664e-03,1.218750000000000389e-02
7.510000000000000182e-03,1.062500000000000250e-02
7.625000000000000701e-03,9.687500000000001665e-03
7.739999999999999485e-03,1.343750000000000153e-02
7.855000000000000870e-03,1.687500000000000458e-02
7.970000000000001389e-03,2.437500000000000083e-02
8.085000000000001907e-03,2.906250000000000500e-02
8.199999999999998956e-03,3.843750000000000638e-02
8.314999999999999475e-03,3.968750000000000056e-02
8.429999999999999993e-03,3.937500000000000722e-02
8.545000000000000512e-03,3.656250000000000472e-02
8.660000000000001030e-03,3.093750000000000319e-02
8.775000000000001549e-03,2.843750000000000444e-02
8.889999999999998598e-03,2.406250000000000056e-02
9.004999999999999116e-03,2.031250000000000416e-02
9.119999999999999635e-03,1.843750000000000250e-02
9.235000000000000153e-03,2.093750000000000472e-02
9.350000000000000672e-03,2.343750000000000347e-02
9.465000000000001190e-03,3.156250000000000028e-02
9.580000000000001709e-03,3.500000000000000333e-02
9.694999999999998758e-03,4.031250000000000111e-02
9.809999999999999276e-03,4.593750000000000611e-02
9.924999999999999795e-03,4.812500000000000111e-02
1.004000000000000031e-02,4.687500000000000000e-02
1.015500000000000083e-02,4.281250000000000333e-02
1.027000000000000135e-02,4.062500000000000139e-02
1.038500000000000187e-02,3.531250000000000361e-02
1.049999999999999892e-02,2.781250000000000389e-02
1.061499999999999944e-02,1.906250000000000305e-02
1.072999999999999995e-02,1.781250000000000194e-02
1.084500000000000047e-02,1.406250000000000208e-02
1.096000000000000099e-02,1.437500000000000236e-02
1.107500000000000151e-02,1.875000000000000278e-02
1.119000000000000203e-02,2.312500000000000319e-02
1.130499999999999908e-02,2.906250000000000500e-02
1.141999999999999960e-02,3.312500000000000167e-02
1.153500000000000011e-02,3.406250000000000250e-02
1.165000000000000063e-02,3.312500000000000167e-02
