PURE SILICA, ELECTRODE=TUNGSTEN, TIME=35, POLING_VOLTAGE=3700, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=3.1e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=831.25, AC_FREQUENCY=360, PIEZO_FREQUENCY=7.2
Time(s),Voltage(V)
-8.000000000000000383e-04,1.500000000000000291e-02
-7.300000000000000716e-04,1.656250000000000430e-02
-6.599999999999999964e-04,1.781250000000000194e-02
-5.900000000000000296e-04,1.906250000000000305e-02
-5.200000000000000629e-04,2.062500000000000444e-02
-4.500000000000000961e-04,2.218750000000000236e-02
-3.800000000000000751e-04,2.468750000000000111e-02
-3.100000000000000542e-04,2.750000000000000361e-02
-2.400000000000000874e-04,2.906250000000000500e-02
-1.700000000000001206e-04,3.000000000000000236e-02
-1.000000000000001539e-04,2.687500000000000305e-02
-3.000000000000007869e-05,2.718750000000000333e-02
3.999999999999988808e-05,3.375000000000000222e-02
1.099999999999998548e-04,3.312500000000000167e-02
1.799999999999999300e-04,2.750000000000000361e-02
2.499999999999998968e-04,2.156250000000000527e-02
3.199999999999998635e-04,1.843750000000000250e-02
3.899999999999998303e-04,1.312500000000000125e-02
4.599999999999997971e-04,9.687500000000001665e-03
5.299999999999997638e-04,7.187500000000002914e-03
5.999999999999997306e-04,5.625000000000001527e-03
6.699999999999999142e-04,4.687500000000004163e-03
7.399999999999998810e-04,5.312500000000001249e-03
8.099999999999998477e-04,5.312500000000001249e-03
8.799999999999998145e-04,5.625000000000001527e-03
9.499999999999997813e-04,6.562500000000002359e-03
1.019999999999999640e-03,8.125000000000003747e-03
1.089999999999999823e-03,1.000000000000000194e-02
1.160000000000000007e-03,1.125000000000000305e-02
1.229999999999999757e-03,1.281250000000000444e-02
1.299999999999999940e-03,1.437500000000000236e-02
1.369999999999999690e-03,1.406250000000000208e-02
1.439999999999999874e-03,1.531250000000000319e-02
1.510000000000000057e-03,1.500000000000000291e-02
1.579999999999999807e-03,1.375000000000000180e-02
1.649999999999999991e-03,1.312500000000000125e-02
1.719999999999999741e-03,1.125000000000000305e-02
1.789999999999999925e-03,9.062500000000001110e-03
1.859999999999999674e-03,8.750000000000004302e-03
1.929999999999999858e-03,9.375000000000001388e-03
1.999999999999999608e-03,1.125000000000000305e-02
2.069999999999999792e-03,1.218750000000000389e-02
2.139999999999999975e-03,1.406250000000000208e-02
2.209999999999999725e-03,1.500000000000000291e-02
2.279999999999999909e-03,1.531250000000000319e-02
2.349999999999999659e-03,1.593750000000000375e-02
2.419999999999999842e-03,1.812500000000000222e-02
2.489999999999999592e-03,2.187500000000000555e-02
2.559999999999999776e-03,2.468750000000000111e-02
2.629999999999999959e-03,2.500000000000000139e-02
2.699999999999999709e-03,2.437500000000000083e-02
2.769999999999999893e-03,2.312500000000000319e-02
2.839999999999999643e-03,2.187500000000000555e-02
2.909999999999999826e-03,2.093750000000000472e-02
