PURE SILICA, ELECTRODE=TUNGSTEN, TIME=35, POLING_VOLTAGE=3700, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=3.1e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1131.0, AC_FREQUENCY=3800, PIEZO_FREQUENCY=76.0
Time(s),Voltage(V)
0.000000000000000000e+00,5.000000000000004441e-03
6.600000000000000337e-06,4.375000000000003886e-03
1.320000000000000067e-05,4.687500000000004163e-03
1.980000000000000016e-05,4.375000000000003886e-03
2.640000000000000135e-05,4.375000000000003886e-03
3.300000000000000253e-05,4.375000000000003886e-03
3.960000000000000033e-05,4.375000000000003886e-03
4.620000000000000490e-05,5.625000000000001527e-03
5.280000000000000269e-05,6.250000000000002082e-03
5.940000000000000049e-05,9.687500000000001665e-03
6.600000000000000506e-05,1.125000000000000305e-02
7.260000000000000286e-05,1.250000000000000416e-02
7.920000000000000065e-05,1.468750000000000264e-02
8.579999999999999845e-05,1.593750000000000375e-02
9.240000000000000979e-05,1.625000000000000402e-02
9.900000000000000759e-05,1.625000000000000402e-02
1.056000000000000054e-04,1.750000000000000167e-02
1.122000000000000032e-04,1.718750000000000139e-02
1.188000000000000010e-04,1.718750000000000139e-02
1.254000000000000123e-04,1.750000000000000167e-02
1.320000000000000101e-04,1.843750000000000250e-02
1.386000000000000079e-04,2.000000000000000389e-02
1.452000000000000057e-04,1.968750000000000361e-02
1.518000000000000035e-04,1.906250000000000305e-02
1.584000000000000013e-04,1.875000000000000278e-02
1.649999999999999991e-04,1.781250000000000194e-02
1.715999999999999969e-04,1.750000000000000167e-02
1.782000000000000218e-04,1.750000000000000167e-02
1.848000000000000196e-04,1.718750000000000139e-02
1.914000000000000174e-04,1.718750000000000139e-02
1.980000000000000152e-04,1.593750000000000375e-02
2.046000000000000130e-04,1.531250000000000319e-02
2.112000000000000108e-04,1.531250000000000319e-02
2.178000000000000086e-04,1.406250000000000208e-02
2.244000000000000064e-04,1.375000000000000180e-02
2.310000000000000042e-04,1.375000000000000180e-02
2.376000000000000020e-04,1.343750000000000153e-02
2.442000000000000269e-04,1.281250000000000444e-02
2.508000000000000246e-04,1.281250000000000444e-02
2.574000000000000224e-04,1.281250000000000444e-02
2.640000000000000202e-04,1.250000000000000416e-02
2.706000000000000180e-04,1.281250000000000444e-02
2.772000000000000158e-04,1.218750000000000389e-02
2.838000000000000136e-04,1.187500000000000361e-02
2.904000000000000114e-04,1.125000000000000305e-02
2.970000000000000092e-04,1.093750000000000278e-02
3.036000000000000070e-04,1.062500000000000250e-02
3.102000000000000048e-04,1.031250000000000222e-02
3.168000000000000026e-04,1.125000000000000305e-02
3.234000000000000004e-04,1.156250000000000333e-02
3.299999999999999982e-04,1.156250000000000333e-02
3.365999999999999960e-04,1.125000000000000305e-02
3.431999999999999938e-04,1.093750000000000278e-02
3.497999999999999916e-04,1.031250000000000222e-02
3.564000000000000436e-04,1.000000000000000194e-02
3.630000000000000414e-04,1.000000000000000194e-02
3.696000000000000392e-04,9.687500000000001665e-03
3.762000000000000370e-04,9.687500000000001665e-03
3.828000000000000348e-04,9.375000000000001388e-03
3.894000000000000326e-04,9.062500000000001110e-03
3.960000000000000304e-04,8.750000000000004302e-03
4.026000000000000282e-04,8.750000000000004302e-03
4.092000000000000260e-04,9.062500000000001110e-03
4.158000000000000237e-04,9.062500000000001110e-03
4.224000000000000215e-04,9.062500000000001110e-03
4.290000000000000193e-04,8.437500000000004025e-03
4.356000000000000171e-04,8.750000000000004302e-03
4.422000000000000149e-04,8.125000000000003747e-03
4.488000000000000127e-04,8.125000000000003747e-03
4.554000000000000105e-04,7.812500000000003469e-03
4.620000000000000083e-04,7.812500000000003469e-03
4.686000000000000061e-04,7.500000000000003192e-03
4.752000000000000039e-04,7.187500000000002914e-03
4.818000000000000017e-04,6.875000000000002637e-03
4.884000000000000537e-04,6.562500000000002359e-03
4.949999999999999973e-04,6.562500000000002359e-03
5.016000000000000493e-04,6.250000000000002082e-03
5.081999999999999929e-04,6.250000000000002082e-03
5.148000000000000449e-04,5.937500000000001804e-03
5.213999999999999885e-04,5.937500000000001804e-03
5.280000000000000405e-04,5.937500000000001804e-03
5.345999999999999841e-04,5.937500000000001804e-03
5.412000000000000361e-04,6.250000000000002082e-03
5.477999999999999797e-04,5.937500000000001804e-03
5.544000000000000317e-04,6.562500000000002359e-03
5.609999999999999752e-04,6.562500000000002359e-03
5.676000000000000273e-04,6.562500000000002359e-03
5.742000000000000793e-04,6.562500000000002359e-03
5.808000000000000228e-04,5.937500000000001804e-03
