PURE SILICA, ELECTRODE=TUNGSTEN, TIME=35, POLING_VOLTAGE=3700, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=3.1e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1069.0, AC_FREQUENCY=625, PIEZO_FREQUENCY=12.5
Time(s),Voltage(V)
0.000000000000000000e+00,1.031250000000000222e-02
4.000000000000000327e-05,1.156250000000000333e-02
8.000000000000000654e-05,1.968750000000000361e-02
1.200000000000000166e-04,2.250000000000000264e-02
1.600000000000000131e-04,2.375000000000000375e-02
2.000000000000000096e-04,2.218750000000000236e-02
2.400000000000000332e-04,1.656250000000000430e-02
2.800000000000000297e-04,1.531250000000000319e-02
3.200000000000000262e-04,1.281250000000000444e-02
3.600000000000000227e-04,1.125000000000000305e-02
4.000000000000000192e-04,9.687500000000001665e-03
4.400000000000000157e-04,8.125000000000003747e-03
4.800000000000000664e-04,9.375000000000001388e-03
5.200000000000000629e-04,7.812500000000003469e-03
5.600000000000000594e-04,7.187500000000002914e-03
6.000000000000000559e-04,6.562500000000002359e-03
6.400000000000000524e-04,6.562500000000002359e-03
6.800000000000000488e-04,6.562500000000002359e-03
7.200000000000000453e-04,5.937500000000001804e-03
7.600000000000000418e-04,5.312500000000001249e-03
8.000000000000000383e-04,4.375000000000003886e-03
8.400000000000000348e-04,5.625000000000001527e-03
8.800000000000000313e-04,6.875000000000002637e-03
9.200000000000000278e-04,7.187500000000002914e-03
9.600000000000001327e-04,9.375000000000001388e-03
1.000000000000000021e-03,1.093750000000000278e-02
1.040000000000000126e-03,1.312500000000000125e-02
1.080000000000000014e-03,1.343750000000000153e-02
1.120000000000000119e-03,1.281250000000000444e-02
1.160000000000000007e-03,1.125000000000000305e-02
1.200000000000000112e-03,1.093750000000000278e-02
1.240000000000000000e-03,1.000000000000000194e-02
1.280000000000000105e-03,9.375000000000001388e-03
1.320000000000000210e-03,9.375000000000001388e-03
1.360000000000000098e-03,9.375000000000001388e-03
1.400000000000000203e-03,8.437500000000004025e-03
1.440000000000000091e-03,8.125000000000003747e-03
1.480000000000000196e-03,8.125000000000003747e-03
1.520000000000000084e-03,8.750000000000004302e-03
1.560000000000000189e-03,9.375000000000001388e-03
1.600000000000000077e-03,1.000000000000000194e-02
1.640000000000000182e-03,1.093750000000000278e-02
1.680000000000000070e-03,1.156250000000000333e-02
1.720000000000000175e-03,1.218750000000000389e-02
1.760000000000000063e-03,1.187500000000000361e-02
1.800000000000000168e-03,1.000000000000000194e-02
1.840000000000000056e-03,8.125000000000003747e-03
1.880000000000000161e-03,6.562500000000002359e-03
1.920000000000000265e-03,6.250000000000002082e-03
1.960000000000000370e-03,5.000000000000004441e-03
2.000000000000000042e-03,4.687500000000004163e-03
2.040000000000000147e-03,4.687500000000004163e-03
2.080000000000000251e-03,5.000000000000004441e-03
2.120000000000000356e-03,5.312500000000001249e-03
2.160000000000000028e-03,5.937500000000001804e-03
2.200000000000000133e-03,6.562500000000002359e-03
2.240000000000000237e-03,6.250000000000002082e-03
2.280000000000000342e-03,5.937500000000001804e-03
2.320000000000000014e-03,5.312500000000001249e-03
2.360000000000000119e-03,4.687500000000004163e-03
2.400000000000000223e-03,4.375000000000003886e-03
2.440000000000000328e-03,4.687500000000004163e-03
2.480000000000000000e-03,5.312500000000001249e-03
2.520000000000000104e-03,6.562500000000002359e-03
2.560000000000000209e-03,7.500000000000003192e-03
2.600000000000000314e-03,7.812500000000003469e-03
2.640000000000000419e-03,7.187500000000002914e-03
2.680000000000000090e-03,6.875000000000002637e-03
2.720000000000000195e-03,6.250000000000002082e-03
2.760000000000000300e-03,5.000000000000004441e-03
2.800000000000000405e-03,4.687500000000004163e-03
2.840000000000000076e-03,5.000000000000004441e-03
2.880000000000000181e-03,4.687500000000004163e-03
2.920000000000000286e-03,4.687500000000004163e-03
2.960000000000000391e-03,4.687500000000004163e-03
3.000000000000000062e-03,4.687500000000004163e-03
3.040000000000000167e-03,4.687500000000004163e-03
3.080000000000000272e-03,4.687500000000004163e-03
3.120000000000000377e-03,5.000000000000004441e-03
3.160000000000000048e-03,5.312500000000001249e-03
3.200000000000000153e-03,5.937500000000001804e-03
3.240000000000000258e-03,6.875000000000002637e-03
3.280000000000000363e-03,7.812500000000003469e-03
3.320000000000000468e-03,8.437500000000004025e-03
3.360000000000000139e-03,8.750000000000004302e-03
3.400000000000000244e-03,8.437500000000004025e-03
3.440000000000000349e-03,6.875000000000002637e-03
3.480000000000000454e-03,6.250000000000002082e-03
3.520000000000000125e-03,5.000000000000004441e-03
3.560000000000000230e-03,5.000000000000004441e-03
3.600000000000000335e-03,4.375000000000003886e-03
3.640000000000000440e-03,4.375000000000003886e-03
3.680000000000000111e-03,4.687500000000004163e-03
3.720000000000000216e-03,5.312500000000001249e-03
3.760000000000000321e-03,6.250000000000002082e-03
3.800000000000000426e-03,6.875000000000002637e-03
3.840000000000000531e-03,6.562500000000002359e-03
3.880000000000000202e-03,6.250000000000002082e-03
3.920000000000000741e-03,5.625000000000001527e-03
3.959999999999999978e-03,4.687500000000004163e-03
4.000000000000000083e-03,4.375000000000003886e-03
4.040000000000000188e-03,4.062500000000003608e-03
4.080000000000000293e-03,3.750000000000003331e-03
4.120000000000000398e-03,3.750000000000003331e-03
4.160000000000000503e-03,4.375000000000003886e-03
4.200000000000000608e-03,4.062500000000003608e-03
4.240000000000000713e-03,4.062500000000003608e-03
4.279999999999999950e-03,4.062500000000003608e-03
4.320000000000000055e-03,4.062500000000003608e-03
4.360000000000000160e-03,3.437500000000003053e-03
4.400000000000000265e-03,3.437500000000003053e-03
4.440000000000000370e-03,3.125000000000002776e-03
4.480000000000000475e-03,3.125000000000002776e-03
4.520000000000000580e-03,2.812500000000002498e-03
4.560000000000000685e-03,3.125000000000002776e-03
4.600000000000000790e-03,2.812500000000002498e-03
4.640000000000000027e-03,3.125000000000002776e-03
4.680000000000000132e-03,3.125000000000002776e-03
4.720000000000000237e-03,3.125000000000002776e-03
4.760000000000000342e-03,3.437500000000003053e-03
4.800000000000000447e-03,3.437500000000003053e-03
4.840000000000000552e-03,4.062500000000003608e-03
4.880000000000000657e-03,5.000000000000004441e-03
4.920000000000000762e-03,5.312500000000001249e-03
4.959999999999999999e-03,5.625000000000001527e-03
5.000000000000000104e-03,5.312500000000001249e-03
5.040000000000000209e-03,4.375000000000003886e-03
5.080000000000000314e-03,4.062500000000003608e-03
5.120000000000000419e-03,4.062500000000003608e-03
5.160000000000000524e-03,4.062500000000003608e-03
5.200000000000000629e-03,4.687500000000004163e-03
5.240000000000000734e-03,5.312500000000001249e-03
5.280000000000000838e-03,6.250000000000002082e-03
5.320000000000000076e-03,6.250000000000002082e-03
5.360000000000000181e-03,6.875000000000002637e-03
