ELECTRODE=TUNGSTEN, TIME=50, POLING_VOLTAGE=4500, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=4.11e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1200, AC_FREQUENCY=750, PIEZO_FREQUENCY=15.0
Time(s),Voltage(V)
4.000000000000000192e-04,1.015630000000000005e-01
4.330000000000000081e-04,8.280700000000000560e-02
4.660000000000000513e-04,7.030300000000000438e-02
4.989999999999999861e-04,6.561400000000000565e-02
5.320000000000000293e-04,5.311000000000000443e-02
5.649999999999999641e-04,4.529500000000000887e-02
5.980000000000000072e-04,4.060600000000001014e-02
6.310000000000000504e-04,3.591700000000000448e-02
6.640000000000000936e-04,3.591700000000000448e-02
6.970000000000000284e-04,3.591700000000000448e-02
7.299999999999999632e-04,3.279100000000001458e-02
7.630000000000000063e-04,3.591700000000000448e-02
7.960000000000000495e-04,4.373200000000000698e-02
8.290000000000000927e-04,4.685800000000001075e-02
8.620000000000001359e-04,4.685800000000001075e-02
8.949999999999999623e-04,4.685800000000001075e-02
9.280000000000000054e-04,4.373200000000000698e-02
9.610000000000000486e-04,4.842100000000000570e-02
9.940000000000000918e-04,5.467300000000000632e-02
1.027000000000000135e-03,8.124400000000001065e-02
1.059999999999999961e-03,9.218500000000000305e-02
1.093000000000000005e-03,9.843700000000001060e-02
1.126000000000000048e-03,1.078150000000000081e-01
1.159000000000000091e-03,1.156300000000000106e-01
1.192000000000000134e-03,1.156300000000000106e-01
1.225000000000000177e-03,1.078150000000000081e-01
1.258000000000000004e-03,1.062519999999999992e-01
1.291000000000000047e-03,9.843700000000001060e-02
1.324000000000000090e-03,8.593300000000000938e-02
1.357000000000000133e-03,8.124400000000001065e-02
1.389999999999999960e-03,8.280700000000000560e-02
1.423000000000000003e-03,8.437000000000000055e-02
1.456000000000000046e-03,9.062200000000000810e-02
1.489000000000000089e-03,1.031260000000000093e-01
1.522000000000000132e-03,1.109410000000000118e-01
1.554999999999999959e-03,1.171930000000000055e-01
1.588000000000000002e-03,1.234449999999999992e-01
1.621000000000000045e-03,1.171930000000000055e-01
1.654000000000000088e-03,1.093780000000000030e-01
1.687000000000000131e-03,8.905899999999999928e-02
1.719999999999999958e-03,7.655500000000001193e-02
1.753000000000000001e-03,6.561400000000000565e-02
1.786000000000000044e-03,5.623600000000000820e-02
1.819000000000000087e-03,4.529500000000000887e-02
1.852000000000000130e-03,4.373200000000000698e-02
1.885000000000000174e-03,3.435400000000000953e-02
1.918000000000000000e-03,3.279100000000001458e-02
1.951000000000000043e-03,2.966500000000001080e-02
1.984000000000000086e-03,2.966500000000001080e-02
2.017000000000000130e-03,2.810200000000000198e-02
2.050000000000000173e-03,2.966500000000001080e-02
2.083000000000000216e-03,3.122800000000000575e-02
2.116000000000000259e-03,3.279100000000001458e-02
2.149000000000000302e-03,3.122800000000000575e-02
2.182000000000000346e-03,3.591700000000000448e-02
2.215000000000000389e-03,3.591700000000000448e-02
2.248000000000000432e-03,4.216900000000000509e-02
2.281000000000000041e-03,4.685800000000001075e-02
2.314000000000000085e-03,5.311000000000000443e-02
2.347000000000000128e-03,6.561400000000000565e-02
2.380000000000000171e-03,8.280700000000000560e-02
2.413000000000000214e-03,9.531100000000000683e-02
2.446000000000000257e-03,1.093780000000000030e-01
2.479000000000000301e-03,1.125040000000000068e-01
2.512000000000000344e-03,1.140670000000000017e-01
2.545000000000000387e-03,1.109410000000000118e-01
2.578000000000000430e-03,1.078150000000000081e-01
2.611000000000000473e-03,1.000000000000000056e-01
2.644000000000000516e-03,9.531100000000000683e-02
2.677000000000000560e-03,9.218500000000000305e-02
2.710000000000000169e-03,9.218500000000000305e-02
2.743000000000000212e-03,9.218500000000000305e-02
2.776000000000000256e-03,9.843700000000001060e-02
2.809000000000000299e-03,1.078150000000000081e-01
2.842000000000000342e-03,1.109410000000000118e-01
2.875000000000000385e-03,1.203190000000000093e-01
2.908000000000000428e-03,1.234449999999999992e-01
2.941000000000000471e-03,1.203190000000000093e-01
2.974000000000000515e-03,1.093780000000000030e-01
3.007000000000000558e-03,9.374800000000001188e-02
3.040000000000000167e-03,7.968100000000000183e-02
3.073000000000000211e-03,7.030300000000000438e-02
3.106000000000000254e-03,5.467300000000000632e-02
3.139000000000000297e-03,4.373200000000000698e-02
3.172000000000000340e-03,4.060600000000001014e-02
3.205000000000000383e-03,3.748000000000001330e-02
3.238000000000000426e-03,2.966500000000001080e-02
3.271000000000000470e-03,2.810200000000000198e-02
3.304000000000000513e-03,2.810200000000000198e-02
3.337000000000000556e-03,2.810200000000000198e-02
3.370000000000000599e-03,2.810200000000000198e-02
3.403000000000000209e-03,3.122800000000000575e-02
3.436000000000000252e-03,3.122800000000000575e-02
3.469000000000000295e-03,3.591700000000000448e-02
3.502000000000000338e-03,3.748000000000001330e-02
3.535000000000000382e-03,3.748000000000001330e-02
3.568000000000000425e-03,3.904300000000000825e-02
3.601000000000000468e-03,4.216900000000000509e-02
3.634000000000000511e-03,5.623600000000000820e-02
3.667000000000000554e-03,6.717700000000001448e-02
3.700000000000000597e-03,7.342900000000000815e-02
3.733000000000000641e-03,9.843700000000001060e-02
3.766000000000000250e-03,1.078150000000000081e-01
3.799000000000000293e-03,1.109410000000000118e-01
3.832000000000000337e-03,1.093780000000000030e-01
3.865000000000000380e-03,1.031260000000000093e-01
3.898000000000000423e-03,9.843700000000001060e-02
3.931000000000000466e-03,8.437000000000000055e-02
3.964000000000000509e-03,8.124400000000001065e-02
3.997000000000000552e-03,7.499200000000000310e-02
4.030000000000000596e-03,7.186600000000001320e-02
4.063000000000000639e-03,7.342900000000000815e-02
4.096000000000000682e-03,7.811800000000000688e-02
4.128999999999999858e-03,8.593300000000000938e-02
4.161999999999999901e-03,9.843700000000001060e-02
4.194999999999999944e-03,1.031260000000000093e-01
4.227999999999999987e-03,1.156300000000000106e-01
4.261000000000000031e-03,1.156300000000000106e-01
4.294000000000000074e-03,1.109410000000000118e-01
4.327000000000000117e-03,1.015630000000000005e-01
4.360000000000000160e-03,9.218500000000000305e-02
4.393000000000000203e-03,7.968100000000000183e-02
4.426000000000000247e-03,6.561400000000000565e-02
4.459000000000000290e-03,5.623600000000000820e-02
4.492000000000000333e-03,4.685800000000001075e-02
4.525000000000000376e-03,4.060600000000001014e-02
4.558000000000000419e-03,3.591700000000000448e-02
4.591000000000000462e-03,3.122800000000000575e-02
4.624000000000000506e-03,3.122800000000000575e-02
4.657000000000000549e-03,3.279100000000001458e-02
4.690000000000000592e-03,3.279100000000001458e-02
4.723000000000000635e-03,3.748000000000001330e-02
4.756000000000000678e-03,4.060600000000001014e-02
