ELECTRODE=TUNGSTEN, TIME=50, POLING_VOLTAGE=4500, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=4.11e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1144, AC_FREQUENCY=3250, PIEZO_FREQUENCY=65.0
Time(s),Voltage(V)
-8.000000000000000654e-05,5.750000000000000250e-02
-7.220000000000000669e-05,5.874999999999999667e-02
-6.440000000000000683e-05,6.124999999999999889e-02
-5.660000000000000697e-05,6.687500000000000389e-02
-4.880000000000000711e-05,6.937500000000000611e-02
-4.100000000000000725e-05,7.312499999999999556e-02
-3.320000000000000739e-05,7.687499999999999889e-02
-2.540000000000000753e-05,8.000000000000000167e-02
-1.760000000000000767e-05,8.312500000000000444e-02
-9.800000000000007815e-06,8.437500000000000555e-02
-2.000000000000007956e-06,8.500000000000000611e-02
5.799999999999991902e-06,8.687500000000000777e-02
1.359999999999999176e-05,8.812500000000000888e-02
2.139999999999999162e-05,9.124999999999999778e-02
2.919999999999999148e-05,9.187499999999999833e-02
3.699999999999999134e-05,9.437500000000000056e-02
4.479999999999999120e-05,9.687500000000000278e-02
5.259999999999999106e-05,9.875000000000000444e-02
6.039999999999999091e-05,9.375000000000000000e-02
6.819999999999999077e-05,9.249999999999999889e-02
7.599999999999999063e-05,9.249999999999999889e-02
8.379999999999999049e-05,9.437500000000000056e-02
9.159999999999999035e-05,9.625000000000000222e-02
9.939999999999999021e-05,9.375000000000000000e-02
1.071999999999999901e-04,9.562500000000000167e-02
1.149999999999999899e-04,9.625000000000000222e-02
1.228000000000000033e-04,9.187499999999999833e-02
1.305999999999999761e-04,8.999999999999999667e-02
1.384000000000000031e-04,8.999999999999999667e-02
1.461999999999999758e-04,9.187499999999999833e-02
1.540000000000000028e-04,9.687500000000000278e-02
1.617999999999999755e-04,9.750000000000000333e-02
1.696000000000000025e-04,1.018750000000000072e-01
1.773999999999999752e-04,1.000000000000000056e-01
1.852000000000000022e-04,9.562500000000000167e-02
1.930000000000000292e-04,9.312499999999999944e-02
2.008000000000000019e-04,8.625000000000000722e-02
2.085999999999999747e-04,8.437500000000000555e-02
2.164000000000000016e-04,7.937500000000000111e-02
2.242000000000000286e-04,7.749999999999999944e-02
2.320000000000000014e-04,7.437499999999999667e-02
2.397999999999999741e-04,7.437499999999999667e-02
2.476000000000000011e-04,7.749999999999999944e-02
2.554000000000000280e-04,8.000000000000000167e-02
2.632000000000000008e-04,8.312500000000000444e-02
2.709999999999999735e-04,8.625000000000000722e-02
2.788000000000000005e-04,8.812500000000000888e-02
2.866000000000000275e-04,9.124999999999999778e-02
2.944000000000000002e-04,9.562500000000000167e-02
3.021999999999999730e-04,9.812500000000000389e-02
