ELECTRODE=TUNGSTEN, TIME=50, POLING_VOLTAGE=4500, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=4.11e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1187, AC_FREQUENCY=1250, PIEZO_FREQUENCY=25.0
Time(s),Voltage(V)
0.000000000000000000e+00,8.124400000000001065e-02
2.000000000000000164e-05,8.280700000000000560e-02
4.000000000000000327e-05,8.593300000000000938e-02
6.000000000000000830e-05,9.531100000000000683e-02
8.000000000000000654e-05,1.015630000000000005e-01
1.000000000000000048e-04,9.843700000000001060e-02
1.200000000000000166e-04,9.531100000000000683e-02
1.400000000000000148e-04,9.062200000000000810e-02
1.600000000000000131e-04,8.749600000000000433e-02
1.800000000000000113e-04,8.124400000000001065e-02
2.000000000000000096e-04,7.811800000000000688e-02
2.200000000000000078e-04,6.874000000000000943e-02
2.400000000000000332e-04,6.717700000000001448e-02
2.600000000000000314e-04,6.405099999999999683e-02
2.800000000000000297e-04,6.561400000000000565e-02
3.000000000000000279e-04,6.092500000000000693e-02
3.200000000000000262e-04,6.092500000000000693e-02
3.400000000000000244e-04,7.655500000000001193e-02
3.600000000000000227e-04,8.280700000000000560e-02
3.800000000000000209e-04,8.905899999999999928e-02
4.000000000000000192e-04,9.687400000000000178e-02
4.200000000000000174e-04,1.046890000000000043e-01
4.400000000000000157e-04,1.125040000000000068e-01
4.600000000000000139e-04,1.171930000000000055e-01
4.800000000000000664e-04,1.203190000000000093e-01
5.000000000000000104e-04,1.250080000000000080e-01
5.200000000000000629e-04,1.281339999999999979e-01
5.400000000000000069e-04,1.296970000000000067e-01
5.600000000000000594e-04,1.328229999999999966e-01
5.800000000000000034e-04,1.296970000000000067e-01
6.000000000000000559e-04,1.203190000000000093e-01
6.199999999999999999e-04,1.109410000000000118e-01
6.400000000000000524e-04,1.015630000000000005e-01
6.600000000000001048e-04,9.218500000000000305e-02
6.800000000000000488e-04,8.124400000000001065e-02
7.000000000000001013e-04,7.655500000000001193e-02
7.200000000000000453e-04,7.030300000000000438e-02
7.400000000000000978e-04,7.030300000000000438e-02
7.600000000000000418e-04,7.186600000000001320e-02
7.800000000000000943e-04,7.655500000000001193e-02
8.000000000000000383e-04,8.124400000000001065e-02
8.200000000000000908e-04,8.749600000000000433e-02
8.400000000000000348e-04,8.593300000000000938e-02
8.600000000000000873e-04,8.437000000000000055e-02
8.800000000000000313e-04,7.655500000000001193e-02
9.000000000000000838e-04,7.342900000000000815e-02
9.200000000000000278e-04,6.405099999999999683e-02
9.400000000000000803e-04,6.092500000000000693e-02
9.600000000000001327e-04,5.467300000000000632e-02
9.800000000000001852e-04,5.154700000000000948e-02
1.000000000000000021e-03,4.685800000000001075e-02
1.020000000000000073e-03,4.529500000000000887e-02
1.040000000000000126e-03,4.060600000000001014e-02
1.060000000000000178e-03,3.904300000000000825e-02
1.080000000000000014e-03,3.591700000000000448e-02
1.100000000000000066e-03,3.748000000000001330e-02
1.120000000000000119e-03,4.685800000000001075e-02
1.140000000000000171e-03,5.311000000000000443e-02
1.160000000000000007e-03,6.248800000000000882e-02
1.180000000000000059e-03,7.342900000000000815e-02
1.200000000000000112e-03,8.905899999999999928e-02
1.220000000000000164e-03,9.531100000000000683e-02
1.240000000000000000e-03,1.031260000000000093e-01
1.260000000000000052e-03,1.062519999999999992e-01
1.280000000000000105e-03,1.140670000000000017e-01
1.300000000000000157e-03,1.156300000000000106e-01
1.320000000000000210e-03,1.234449999999999992e-01
1.340000000000000045e-03,1.265709999999999891e-01
1.360000000000000098e-03,1.296970000000000067e-01
1.380000000000000150e-03,1.312599999999999878e-01
1.400000000000000203e-03,1.296970000000000067e-01
1.420000000000000038e-03,1.265709999999999891e-01
1.440000000000000091e-03,1.156300000000000106e-01
1.460000000000000143e-03,1.000000000000000056e-01
1.480000000000000196e-03,8.905899999999999928e-02
1.500000000000000031e-03,8.124400000000001065e-02
1.520000000000000084e-03,7.499200000000000310e-02
1.540000000000000136e-03,7.186600000000001320e-02
1.560000000000000189e-03,7.030300000000000438e-02
1.580000000000000024e-03,6.874000000000000943e-02
1.600000000000000077e-03,6.717700000000001448e-02
1.620000000000000129e-03,6.561400000000000565e-02
1.640000000000000182e-03,6.405099999999999683e-02
1.660000000000000234e-03,6.092500000000000693e-02
1.680000000000000070e-03,5.623600000000000820e-02
1.700000000000000122e-03,5.154700000000000948e-02
1.720000000000000175e-03,4.685800000000001075e-02
1.740000000000000227e-03,4.373200000000000698e-02
1.760000000000000063e-03,3.904300000000000825e-02
1.780000000000000115e-03,3.591700000000000448e-02
1.800000000000000168e-03,3.435400000000000953e-02
1.820000000000000220e-03,3.122800000000000575e-02
1.840000000000000056e-03,3.122800000000000575e-02
1.860000000000000108e-03,2.966500000000001080e-02
1.880000000000000161e-03,3.279100000000001458e-02
1.900000000000000213e-03,3.748000000000001330e-02
1.920000000000000265e-03,4.685800000000001075e-02
1.940000000000000101e-03,6.248800000000000882e-02
1.960000000000000370e-03,7.030300000000000438e-02
1.979999999999999989e-03,8.124400000000001065e-02
2.000000000000000042e-03,9.374800000000001188e-02
2.020000000000000094e-03,1.000000000000000056e-01
2.040000000000000147e-03,1.062519999999999992e-01
2.060000000000000199e-03,1.078150000000000081e-01
2.080000000000000251e-03,1.125040000000000068e-01
2.100000000000000304e-03,1.156300000000000106e-01
2.120000000000000356e-03,1.171930000000000055e-01
2.139999999999999975e-03,1.218820000000000042e-01
2.160000000000000028e-03,1.250080000000000080e-01
2.180000000000000080e-03,1.281339999999999979e-01
2.200000000000000133e-03,1.281339999999999979e-01
2.220000000000000185e-03,1.218820000000000042e-01
2.240000000000000237e-03,1.140670000000000017e-01
2.260000000000000290e-03,1.031260000000000093e-01
2.280000000000000342e-03,8.749600000000000433e-02
2.300000000000000395e-03,8.437000000000000055e-02
2.320000000000000014e-03,7.342900000000000815e-02
2.340000000000000066e-03,6.874000000000000943e-02
2.360000000000000119e-03,6.717700000000001448e-02
2.380000000000000171e-03,6.561400000000000565e-02
2.400000000000000223e-03,6.561400000000000565e-02
2.420000000000000276e-03,6.561400000000000565e-02
2.440000000000000328e-03,6.405099999999999683e-02
2.460000000000000381e-03,6.248800000000000882e-02
2.480000000000000000e-03,5.936200000000000504e-02
2.500000000000000052e-03,5.623600000000000820e-02
2.520000000000000104e-03,4.842100000000000570e-02
2.540000000000000157e-03,4.529500000000000887e-02
2.560000000000000209e-03,4.060600000000001014e-02
2.580000000000000262e-03,3.904300000000000825e-02
2.600000000000000314e-03,3.591700000000000448e-02
2.620000000000000367e-03,3.279100000000001458e-02
2.640000000000000419e-03,3.279100000000001458e-02
2.660000000000000038e-03,3.748000000000001330e-02
2.680000000000000090e-03,4.216900000000000509e-02
2.700000000000000143e-03,4.842100000000000570e-02
2.720000000000000195e-03,6.092500000000000693e-02
2.740000000000000248e-03,7.030300000000000438e-02
2.760000000000000300e-03,8.593300000000000938e-02
2.780000000000000353e-03,9.062200000000000810e-02
2.800000000000000405e-03,9.687400000000000178e-02
2.820000000000000024e-03,9.843700000000001060e-02
2.840000000000000076e-03,1.000000000000000056e-01
2.860000000000000129e-03,1.000000000000000056e-01
2.880000000000000181e-03,1.015630000000000005e-01
2.900000000000000234e-03,1.031260000000000093e-01
2.920000000000000286e-03,1.078150000000000081e-01
2.940000000000000339e-03,1.125040000000000068e-01
2.960000000000000391e-03,1.171930000000000055e-01
2.980000000000000444e-03,1.218820000000000042e-01
3.000000000000000062e-03,1.218820000000000042e-01
3.020000000000000115e-03,1.203190000000000093e-01
3.040000000000000167e-03,1.140670000000000017e-01
3.060000000000000220e-03,1.031260000000000093e-01
3.080000000000000272e-03,9.374800000000001188e-02
3.100000000000000325e-03,8.437000000000000055e-02
3.120000000000000377e-03,7.655500000000001193e-02
3.140000000000000430e-03,6.874000000000000943e-02
3.160000000000000048e-03,6.248800000000000882e-02
3.180000000000000101e-03,5.936200000000000504e-02
3.200000000000000153e-03,5.623600000000000820e-02
3.220000000000000206e-03,5.311000000000000443e-02
3.240000000000000258e-03,4.998400000000000759e-02
3.260000000000000311e-03,4.685800000000001075e-02
3.280000000000000363e-03,4.060600000000001014e-02
3.300000000000000416e-03,3.904300000000000825e-02
3.320000000000000468e-03,3.591700000000000448e-02
3.340000000000000087e-03,3.591700000000000448e-02
3.360000000000000139e-03,3.279100000000001458e-02
3.380000000000000192e-03,3.279100000000001458e-02
3.400000000000000244e-03,3.279100000000001458e-02
3.420000000000000297e-03,3.279100000000001458e-02
3.440000000000000349e-03,3.591700000000000448e-02
3.460000000000000402e-03,3.748000000000001330e-02
3.480000000000000454e-03,4.373200000000000698e-02
3.500000000000000073e-03,5.467300000000000632e-02
3.520000000000000125e-03,6.874000000000000943e-02
3.540000000000000178e-03,7.968100000000000183e-02
3.560000000000000230e-03,8.905899999999999928e-02
3.580000000000000283e-03,9.374800000000001188e-02
3.600000000000000335e-03,1.000000000000000056e-01
3.620000000000000388e-03,1.000000000000000056e-01
3.640000000000000440e-03,9.843700000000001060e-02
3.660000000000000493e-03,9.843700000000001060e-02
3.680000000000000111e-03,9.843700000000001060e-02
3.700000000000000164e-03,9.687400000000000178e-02
3.720000000000000216e-03,9.843700000000001060e-02
3.740000000000000269e-03,1.031260000000000093e-01
3.760000000000000321e-03,1.093780000000000030e-01
3.780000000000000374e-03,1.109410000000000118e-01
3.800000000000000426e-03,1.187560000000000004e-01
3.820000000000000479e-03,1.203190000000000093e-01
3.840000000000000531e-03,1.171930000000000055e-01
3.860000000000000150e-03,1.093780000000000030e-01
3.880000000000000202e-03,9.843700000000001060e-02
3.900000000000000255e-03,8.280700000000000560e-02
3.920000000000000741e-03,7.968100000000000183e-02
3.939999999999999926e-03,6.717700000000001448e-02
3.959999999999999978e-03,6.405099999999999683e-02
3.980000000000000031e-03,5.779900000000001009e-02
4.000000000000000083e-03,5.311000000000000443e-02
4.020000000000000136e-03,4.998400000000000759e-02
4.040000000000000188e-03,4.685800000000001075e-02
4.060000000000000241e-03,4.373200000000000698e-02
4.080000000000000293e-03,4.060600000000001014e-02
