ELECTRODE=TUNGSTEN, TIME=50, POLING_VOLTAGE=4500, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=4.11e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1181, AC_FREQUENCY=1750, PIEZO_FREQUENCY=35.0
Time(s),Voltage(V)
-2.000000000000000096e-04,4.060600000000001014e-02
-1.855000000000000095e-04,4.060600000000001014e-02
-1.710000000000000094e-04,4.060600000000001014e-02
-1.565000000000000093e-04,4.216900000000000509e-02
-1.420000000000000092e-04,4.216900000000000509e-02
-1.275000000000000092e-04,4.529500000000000887e-02
-1.130000000000000091e-04,4.998400000000000759e-02
-9.850000000000000899e-05,5.467300000000000632e-02
-8.400000000000000890e-05,5.936200000000000504e-02
-6.950000000000000882e-05,7.186600000000001320e-02
-5.500000000000000873e-05,8.280700000000000560e-02
-4.050000000000000865e-05,8.437000000000000055e-02
-2.600000000000000856e-05,8.905899999999999928e-02
-1.150000000000000848e-05,9.062200000000000810e-02
2.999999999999991606e-06,9.218500000000000305e-02
1.749999999999999169e-05,9.062200000000000810e-02
3.199999999999999178e-05,9.062200000000000810e-02
4.649999999999996476e-05,9.531100000000000683e-02
6.099999999999999195e-05,9.687400000000000178e-02
7.550000000000001914e-05,9.843700000000001060e-02
8.999999999999999212e-05,9.374800000000001188e-02
1.044999999999999651e-04,8.749600000000000433e-02
1.189999999999999923e-04,8.905899999999999928e-02
1.335000000000000195e-04,9.062200000000000810e-02
1.479999999999999925e-04,9.062200000000000810e-02
1.624999999999999654e-04,8.749600000000000433e-02
1.769999999999999926e-04,9.062200000000000810e-02
1.915000000000000198e-04,9.687400000000000178e-02
2.059999999999999928e-04,9.062200000000000810e-02
2.204999999999999658e-04,8.593300000000000938e-02
2.349999999999999930e-04,8.124400000000001065e-02
2.495000000000000473e-04,7.186600000000001320e-02
2.640000000000000202e-04,6.717700000000001448e-02
2.784999999999999932e-04,6.248800000000000882e-02
2.929999999999999662e-04,5.936200000000000504e-02
3.075000000000000476e-04,5.936200000000000504e-02
3.220000000000000206e-04,5.467300000000000632e-02
3.364999999999999936e-04,5.311000000000000443e-02
3.510000000000000750e-04,5.154700000000000948e-02
3.655000000000000479e-04,4.998400000000000759e-02
3.800000000000000209e-04,4.529500000000000887e-02
3.944999999999999939e-04,4.216900000000000509e-02
4.089999999999999669e-04,4.216900000000000509e-02
4.235000000000000483e-04,4.216900000000000509e-02
4.380000000000000213e-04,4.529500000000000887e-02
4.524999999999999942e-04,4.685800000000001075e-02
4.670000000000000756e-04,5.779900000000001009e-02
4.815000000000000486e-04,6.561400000000000565e-02
4.960000000000000216e-04,7.186600000000001320e-02
5.104999999999999946e-04,8.124400000000001065e-02
5.249999999999999676e-04,8.905899999999999928e-02
5.395000000000000490e-04,9.218500000000000305e-02
5.540000000000000219e-04,9.531100000000000683e-02
5.684999999999999949e-04,9.374800000000001188e-02
5.830000000000000763e-04,9.687400000000000178e-02
5.975000000000000493e-04,9.687400000000000178e-02
6.120000000000000223e-04,9.531100000000000683e-02
6.264999999999999953e-04,9.374800000000001188e-02
6.409999999999999682e-04,9.531100000000000683e-02
6.555000000000000496e-04,9.531100000000000683e-02
6.700000000000000226e-04,9.687400000000000178e-02
6.844999999999999956e-04,1.000000000000000056e-01
6.990000000000000770e-04,1.031260000000000093e-01
7.135000000000000500e-04,1.078150000000000081e-01
7.280000000000000230e-04,1.109410000000000118e-01
7.424999999999999959e-04,1.062519999999999992e-01
7.569999999999999689e-04,1.031260000000000093e-01
7.715000000000000503e-04,9.843700000000001060e-02
7.859999999999999149e-04,8.905899999999999928e-02
8.005000000000001047e-04,8.124400000000001065e-02
8.150000000000000777e-04,7.499200000000000310e-02
8.295000000000000507e-04,6.717700000000001448e-02
8.440000000000000236e-04,6.405099999999999683e-02
8.584999999999999966e-04,5.936200000000000504e-02
8.729999999999999696e-04,5.467300000000000632e-02
8.874999999999999426e-04,5.154700000000000948e-02
9.020000000000001324e-04,4.842100000000000570e-02
9.165000000000001054e-04,4.998400000000000759e-02
9.310000000000000784e-04,4.842100000000000570e-02
9.455000000000000513e-04,4.842100000000000570e-02
9.600000000000000243e-04,4.842100000000000570e-02
9.744999999999999973e-04,4.998400000000000759e-02
9.889999999999998619e-04,5.154700000000000948e-02
1.003499999999999835e-03,5.467300000000000632e-02
1.017999999999999808e-03,5.467300000000000632e-02
1.032499999999999998e-03,6.248800000000000882e-02
1.046999999999999971e-03,6.874000000000000943e-02
1.061499999999999944e-03,7.186600000000001320e-02
1.075999999999999917e-03,8.437000000000000055e-02
1.090499999999999890e-03,8.593300000000000938e-02
