ELECTRODE=TUNGSTEN, TIME=50, POLING_VOLTAGE=4500, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=4.11e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1187, AC_FREQUENCY=1500, PIEZO_FREQUENCY=30.0
Time(s),Voltage(V)
2.000000000000000096e-04,8.593300000000000938e-02
2.165000000000000041e-04,8.593300000000000938e-02
2.330000000000000257e-04,8.905899999999999928e-02
2.494999999999999931e-04,9.218500000000000305e-02
2.660000000000000146e-04,9.531100000000000683e-02
2.824999999999999820e-04,9.687400000000000178e-02
2.990000000000000036e-04,9.062200000000000810e-02
3.155000000000000252e-04,9.062200000000000810e-02
3.320000000000000468e-04,1.015630000000000005e-01
3.485000000000000142e-04,1.046890000000000043e-01
3.649999999999999816e-04,1.093780000000000030e-01
3.815000000000000032e-04,1.140670000000000017e-01
3.980000000000000248e-04,1.187560000000000004e-01
4.145000000000000464e-04,1.203190000000000093e-01
4.310000000000000680e-04,1.203190000000000093e-01
4.474999999999999811e-04,1.156300000000000106e-01
4.640000000000000027e-04,1.062519999999999992e-01
4.805000000000000243e-04,9.374800000000001188e-02
4.970000000000000459e-04,9.062200000000000810e-02
5.135000000000000675e-04,8.593300000000000938e-02
5.299999999999999807e-04,7.968100000000000183e-02
5.465000000000000023e-04,7.655500000000001193e-02
5.630000000000000239e-04,7.342900000000000815e-02
5.795000000000000455e-04,7.342900000000000815e-02
5.960000000000000671e-04,7.811800000000000688e-02
6.125000000000000886e-04,8.437000000000000055e-02
6.290000000000000018e-04,8.749600000000000433e-02
6.455000000000000234e-04,9.374800000000001188e-02
6.620000000000000450e-04,1.031260000000000093e-01
6.785000000000000666e-04,1.093780000000000030e-01
6.949999999999999798e-04,1.109410000000000118e-01
7.115000000000000014e-04,1.078150000000000081e-01
7.280000000000000230e-04,1.046890000000000043e-01
7.445000000000000446e-04,9.843700000000001060e-02
7.610000000000000661e-04,9.374800000000001188e-02
7.774999999999999793e-04,8.749600000000000433e-02
7.940000000000000009e-04,7.499200000000000310e-02
8.105000000000000225e-04,7.030300000000000438e-02
8.270000000000000441e-04,6.717700000000001448e-02
8.435000000000000657e-04,6.248800000000000882e-02
8.599999999999999789e-04,6.092500000000000693e-02
8.765000000000000005e-04,6.092500000000000693e-02
8.930000000000000221e-04,6.561400000000000565e-02
9.095000000000000437e-04,7.030300000000000438e-02
9.260000000000000652e-04,7.030300000000000438e-02
9.425000000000000868e-04,7.499200000000000310e-02
9.590000000000000000e-04,8.124400000000001065e-02
9.755000000000000216e-04,8.124400000000001065e-02
9.920000000000000432e-04,8.749600000000000433e-02
1.008500000000000065e-03,9.062200000000000810e-02
1.025000000000000086e-03,9.843700000000001060e-02
1.041500000000000108e-03,1.046890000000000043e-01
1.058000000000000130e-03,1.093780000000000030e-01
1.074500000000000151e-03,1.125040000000000068e-01
1.091000000000000173e-03,1.109410000000000118e-01
1.107500000000000194e-03,1.093780000000000030e-01
1.124000000000000216e-03,1.046890000000000043e-01
1.140500000000000021e-03,9.843700000000001060e-02
1.157000000000000042e-03,8.905899999999999928e-02
1.173500000000000064e-03,8.905899999999999928e-02
1.190000000000000085e-03,7.968100000000000183e-02
1.206500000000000107e-03,7.342900000000000815e-02
1.223000000000000129e-03,7.186600000000001320e-02
1.239500000000000150e-03,7.030300000000000438e-02
1.256000000000000172e-03,7.342900000000000815e-02
1.272500000000000193e-03,7.811800000000000688e-02
1.289000000000000215e-03,8.905899999999999928e-02
1.305500000000000237e-03,9.218500000000000305e-02
1.322000000000000258e-03,9.843700000000001060e-02
1.338500000000000280e-03,1.031260000000000093e-01
1.355000000000000085e-03,1.031260000000000093e-01
1.371500000000000106e-03,9.843700000000001060e-02
1.388000000000000128e-03,9.531100000000000683e-02
1.404500000000000149e-03,9.062200000000000810e-02
1.421000000000000171e-03,8.124400000000001065e-02
1.437500000000000193e-03,7.655500000000001193e-02
1.454000000000000214e-03,7.342900000000000815e-02
1.470500000000000236e-03,6.405099999999999683e-02
1.487000000000000257e-03,5.779900000000001009e-02
1.503500000000000279e-03,5.467300000000000632e-02
1.520000000000000084e-03,5.154700000000000948e-02
1.536500000000000105e-03,4.998400000000000759e-02
1.553000000000000127e-03,4.998400000000000759e-02
1.569500000000000148e-03,5.154700000000000948e-02
1.586000000000000170e-03,5.311000000000000443e-02
1.602500000000000192e-03,5.936200000000000504e-02
1.619000000000000213e-03,6.248800000000000882e-02
1.635500000000000235e-03,6.874000000000000943e-02
1.652000000000000256e-03,7.342900000000000815e-02
1.668500000000000278e-03,8.437000000000000055e-02
1.685000000000000300e-03,8.593300000000000938e-02
1.701500000000000104e-03,9.843700000000001060e-02
1.718000000000000126e-03,1.046890000000000043e-01
1.734500000000000148e-03,1.062519999999999992e-01
1.751000000000000169e-03,1.078150000000000081e-01
1.767500000000000191e-03,1.046890000000000043e-01
1.784000000000000212e-03,1.031260000000000093e-01
1.800500000000000234e-03,9.843700000000001060e-02
1.817000000000000256e-03,9.062200000000000810e-02
1.833500000000000277e-03,8.593300000000000938e-02
1.850000000000000299e-03,8.124400000000001065e-02
1.866500000000000320e-03,7.655500000000001193e-02
1.883000000000000125e-03,7.342900000000000815e-02
1.899500000000000147e-03,7.186600000000001320e-02
1.916000000000000168e-03,7.186600000000001320e-02
1.932500000000000190e-03,7.499200000000000310e-02
1.949000000000000211e-03,7.968100000000000183e-02
