ELECTRODE=TUNGSTEN, TIME=50, POLING_VOLTAGE=4500, WAVELENGTH=1.55e-06, EFFECTIVE_DISTANCE=4.11e-05, POLED_LENGTH=0.3, CORE_INDEX=1.45, POLE=MAX, AC_VOLTAGE=1169, AC_FREQUENCY=2250, PIEZO_FREQUENCY=45.0
Time(s),Voltage(V)
1.000000000000000048e-04,1.125040000000000068e-01
1.110000000000000011e-04,1.109410000000000118e-01
1.220000000000000110e-04,1.046890000000000043e-01
1.330000000000000073e-04,9.843700000000001060e-02
1.440000000000000036e-04,9.374800000000001188e-02
1.550000000000000000e-04,9.218500000000000305e-02
1.660000000000000234e-04,9.218500000000000305e-02
1.770000000000000197e-04,9.687400000000000178e-02
1.880000000000000161e-04,9.531100000000000683e-02
1.990000000000000124e-04,9.062200000000000810e-02
2.100000000000000087e-04,8.749600000000000433e-02
2.210000000000000050e-04,7.968100000000000183e-02
2.320000000000000014e-04,7.499200000000000310e-02
2.429999999999999977e-04,7.342900000000000815e-02
2.539999999999999940e-04,7.342900000000000815e-02
2.649999999999999903e-04,7.655500000000001193e-02
2.759999999999999867e-04,8.437000000000000055e-02
2.869999999999999830e-04,8.905899999999999928e-02
2.979999999999999793e-04,9.062200000000000810e-02
3.089999999999999756e-04,9.687400000000000178e-02
3.199999999999999720e-04,1.015630000000000005e-01
3.310000000000000225e-04,1.078150000000000081e-01
3.420000000000000188e-04,1.093780000000000030e-01
3.529999999999999609e-04,1.109410000000000118e-01
3.640000000000000115e-04,1.109410000000000118e-01
3.750000000000000078e-04,1.140670000000000017e-01
3.860000000000000041e-04,1.171930000000000055e-01
3.970000000000000005e-04,1.187560000000000004e-01
4.079999999999999968e-04,1.203190000000000093e-01
4.189999999999999931e-04,1.250080000000000080e-01
4.299999999999999894e-04,1.265709999999999891e-01
4.409999999999999858e-04,1.296970000000000067e-01
4.519999999999999821e-04,1.296970000000000067e-01
4.629999999999999784e-04,1.296970000000000067e-01
4.739999999999999747e-04,1.296970000000000067e-01
4.849999999999999711e-04,1.250080000000000080e-01
4.960000000000000216e-04,1.203190000000000093e-01
5.069999999999999637e-04,1.156300000000000106e-01
5.180000000000000143e-04,1.062519999999999992e-01
5.289999999999999564e-04,1.015630000000000005e-01
5.400000000000000069e-04,9.687400000000000178e-02
5.510000000000000574e-04,9.062200000000000810e-02
5.619999999999999996e-04,8.749600000000000433e-02
5.730000000000000501e-04,8.437000000000000055e-02
5.839999999999999922e-04,8.124400000000001065e-02
5.950000000000000427e-04,7.968100000000000183e-02
6.059999999999999849e-04,7.811800000000000688e-02
6.170000000000000354e-04,7.811800000000000688e-02
6.280000000000000859e-04,7.499200000000000310e-02
6.390000000000000280e-04,7.342900000000000815e-02
6.500000000000000786e-04,7.186600000000001320e-02
6.610000000000000207e-04,6.717700000000001448e-02
6.720000000000000712e-04,6.561400000000000565e-02
6.830000000000000134e-04,6.092500000000000693e-02
6.940000000000000639e-04,6.248800000000000882e-02
7.050000000000000060e-04,6.561400000000000565e-02
7.160000000000000565e-04,7.030300000000000438e-02
7.269999999999999987e-04,7.655500000000001193e-02
7.380000000000000492e-04,8.280700000000000560e-02
7.489999999999999913e-04,9.062200000000000810e-02
7.600000000000000418e-04,9.374800000000001188e-02
7.709999999999999840e-04,1.000000000000000056e-01
7.820000000000000345e-04,1.015630000000000005e-01
7.929999999999999766e-04,1.046890000000000043e-01
8.040000000000000271e-04,1.078150000000000081e-01
8.150000000000000777e-04,1.125040000000000068e-01
8.260000000000000198e-04,1.156300000000000106e-01
8.370000000000000703e-04,1.187560000000000004e-01
8.480000000000000124e-04,1.234449999999999992e-01
8.590000000000000630e-04,1.250080000000000080e-01
8.700000000000000051e-04,1.265709999999999891e-01
8.810000000000000556e-04,1.265709999999999891e-01
8.919999999999999978e-04,1.250080000000000080e-01
9.030000000000000483e-04,1.234449999999999992e-01
9.139999999999999904e-04,1.218820000000000042e-01
9.250000000000000409e-04,1.187560000000000004e-01
9.359999999999999831e-04,1.156300000000000106e-01
9.470000000000000336e-04,1.093780000000000030e-01
9.579999999999999757e-04,1.015630000000000005e-01
9.690000000000000262e-04,9.531100000000000683e-02
9.799999999999999684e-04,8.905899999999999928e-02
9.909999999999999105e-04,8.437000000000000055e-02
1.002000000000000069e-03,7.968100000000000183e-02
1.013000000000000012e-03,7.968100000000000183e-02
1.023999999999999954e-03,7.968100000000000183e-02
1.034999999999999896e-03,7.811800000000000688e-02
1.046000000000000055e-03,7.968100000000000183e-02
1.056999999999999997e-03,7.811800000000000688e-02
1.067999999999999939e-03,7.811800000000000688e-02
1.079000000000000098e-03,7.655500000000001193e-02
1.090000000000000040e-03,7.342900000000000815e-02
1.100999999999999982e-03,7.030300000000000438e-02
1.111999999999999924e-03,6.717700000000001448e-02
1.123000000000000083e-03,6.248800000000000882e-02
1.134000000000000025e-03,6.248800000000000882e-02
1.144999999999999967e-03,6.092500000000000693e-02
1.156000000000000126e-03,6.717700000000001448e-02
1.167000000000000069e-03,7.030300000000000438e-02
1.178000000000000011e-03,7.655500000000001193e-02
1.188999999999999953e-03,8.124400000000001065e-02
1.200000000000000112e-03,8.749600000000000433e-02
1.211000000000000054e-03,9.531100000000000683e-02
1.221999999999999996e-03,9.843700000000001060e-02
1.232999999999999938e-03,1.046890000000000043e-01
1.244000000000000097e-03,1.109410000000000118e-01
1.255000000000000039e-03,1.125040000000000068e-01
1.265999999999999981e-03,1.156300000000000106e-01
1.276999999999999923e-03,1.203190000000000093e-01
1.288000000000000082e-03,1.234449999999999992e-01
1.299000000000000024e-03,1.250080000000000080e-01
1.309999999999999967e-03,1.281339999999999979e-01
1.320999999999999909e-03,1.265709999999999891e-01
1.332000000000000068e-03,1.281339999999999979e-01
1.343000000000000010e-03,1.265709999999999891e-01
1.353999999999999952e-03,1.234449999999999992e-01
1.365000000000000111e-03,1.156300000000000106e-01
1.376000000000000053e-03,1.140670000000000017e-01
1.386999999999999995e-03,1.062519999999999992e-01
1.397999999999999937e-03,1.000000000000000056e-01
1.409000000000000096e-03,9.374800000000001188e-02
1.420000000000000038e-03,8.749600000000000433e-02
1.430999999999999980e-03,8.593300000000000938e-02
1.441999999999999922e-03,8.593300000000000938e-02
1.453000000000000081e-03,8.437000000000000055e-02
1.464000000000000024e-03,8.593300000000000938e-02
1.474999999999999966e-03,8.749600000000000433e-02
1.485999999999999908e-03,8.905899999999999928e-02
1.497000000000000067e-03,8.905899999999999928e-02
1.508000000000000009e-03,8.749600000000000433e-02
1.518999999999999951e-03,8.749600000000000433e-02
1.530000000000000110e-03,8.593300000000000938e-02
1.541000000000000052e-03,8.280700000000000560e-02
1.551999999999999994e-03,7.655500000000001193e-02
1.562999999999999936e-03,7.186600000000001320e-02
1.574000000000000095e-03,6.874000000000000943e-02
1.585000000000000037e-03,6.874000000000000943e-02
1.595999999999999979e-03,6.874000000000000943e-02
1.606999999999999922e-03,7.186600000000001320e-02
1.618000000000000081e-03,7.811800000000000688e-02
1.629000000000000023e-03,8.593300000000000938e-02
1.639999999999999965e-03,8.905899999999999928e-02
1.650999999999999907e-03,9.843700000000001060e-02
1.662000000000000066e-03,1.015630000000000005e-01
1.673000000000000008e-03,1.046890000000000043e-01
1.683999999999999950e-03,1.093780000000000030e-01
1.695000000000000109e-03,1.140670000000000017e-01
1.706000000000000051e-03,1.171930000000000055e-01
1.716999999999999993e-03,1.187560000000000004e-01
1.727999999999999935e-03,1.218820000000000042e-01
1.739000000000000094e-03,1.218820000000000042e-01
1.750000000000000036e-03,1.250080000000000080e-01
1.760999999999999979e-03,1.234449999999999992e-01
1.771999999999999921e-03,1.218820000000000042e-01
1.783000000000000080e-03,1.203190000000000093e-01
1.794000000000000022e-03,1.187560000000000004e-01
1.804999999999999964e-03,1.140670000000000017e-01
1.815999999999999906e-03,1.078150000000000081e-01
1.827000000000000065e-03,1.015630000000000005e-01
1.838000000000000007e-03,9.374800000000001188e-02
1.848999999999999949e-03,8.749600000000000433e-02
1.859999999999999891e-03,8.437000000000000055e-02
1.871000000000000050e-03,8.124400000000001065e-02
1.881999999999999992e-03,8.124400000000001065e-02
1.892999999999999934e-03,8.280700000000000560e-02
1.904000000000000093e-03,8.280700000000000560e-02
1.915000000000000036e-03,8.749600000000000433e-02
1.925999999999999978e-03,9.062200000000000810e-02
1.936999999999999920e-03,9.374800000000001188e-02
1.948000000000000079e-03,9.531100000000000683e-02
1.958999999999999804e-03,9.531100000000000683e-02
1.969999999999999963e-03,9.531100000000000683e-02
1.980999999999999688e-03,9.374800000000001188e-02
1.991999999999999847e-03,8.905899999999999928e-02
2.003000000000000006e-03,8.437000000000000055e-02
2.013999999999999731e-03,7.811800000000000688e-02
2.024999999999999890e-03,7.499200000000000310e-02
2.036000000000000049e-03,7.342900000000000815e-02
2.046999999999999775e-03,7.342900000000000815e-02
2.057999999999999934e-03,7.342900000000000815e-02
2.068999999999999659e-03,7.968100000000000183e-02
2.079999999999999818e-03,8.437000000000000055e-02
2.090999999999999977e-03,8.749600000000000433e-02
2.101999999999999702e-03,9.374800000000001188e-02
2.112999999999999861e-03,9.843700000000001060e-02
2.123999999999999586e-03,1.031260000000000093e-01
2.134999999999999745e-03,1.062519999999999992e-01
2.145999999999999904e-03,1.078150000000000081e-01
2.156999999999999629e-03,1.109410000000000118e-01
2.167999999999999788e-03,1.125040000000000068e-01
2.178999999999999947e-03,1.125040000000000068e-01
2.189999999999999673e-03,1.109410000000000118e-01
2.200999999999999832e-03,1.109410000000000118e-01
2.211999999999999991e-03,1.093780000000000030e-01
2.222999999999999716e-03,1.031260000000000093e-01
2.233999999999999875e-03,1.015630000000000005e-01
2.244999999999999600e-03,9.687400000000000178e-02
2.255999999999999759e-03,9.374800000000001188e-02
2.266999999999999918e-03,8.437000000000000055e-02
2.277999999999999643e-03,8.124400000000001065e-02
2.288999999999999802e-03,7.811800000000000688e-02
2.299999999999999961e-03,7.499200000000000310e-02
2.310999999999999686e-03,7.499200000000000310e-02
2.321999999999999845e-03,7.655500000000001193e-02
2.332999999999999571e-03,7.968100000000000183e-02
2.343999999999999730e-03,8.280700000000000560e-02
2.354999999999999889e-03,8.905899999999999928e-02
2.365999999999999614e-03,9.218500000000000305e-02
2.376999999999999773e-03,9.687400000000000178e-02
2.387999999999999932e-03,1.015630000000000005e-01
2.398999999999999657e-03,1.031260000000000093e-01
2.409999999999999816e-03,1.046890000000000043e-01
2.420999999999999975e-03,1.046890000000000043e-01
2.431999999999999700e-03,1.031260000000000093e-01
2.442999999999999859e-03,9.687400000000000178e-02
2.453999999999999584e-03,9.218500000000000305e-02
2.464999999999999743e-03,8.593300000000000938e-02
2.475999999999999902e-03,8.280700000000000560e-02
2.486999999999999628e-03,7.968100000000000183e-02
2.497999999999999787e-03,7.811800000000000688e-02
2.508999999999999946e-03,8.124400000000001065e-02
2.519999999999999671e-03,8.437000000000000055e-02
2.530999999999999830e-03,8.749600000000000433e-02
2.541999999999999555e-03,9.062200000000000810e-02
2.552999999999999714e-03,9.531100000000000683e-02
2.563999999999999873e-03,9.843700000000001060e-02
2.574999999999999598e-03,1.015630000000000005e-01
2.585999999999999757e-03,1.015630000000000005e-01
2.596999999999999916e-03,1.046890000000000043e-01
2.607999999999999641e-03,1.062519999999999992e-01
2.618999999999999800e-03,1.031260000000000093e-01
2.629999999999999959e-03,1.031260000000000093e-01
2.640999999999999685e-03,9.843700000000001060e-02
2.651999999999999844e-03,9.531100000000000683e-02
2.662999999999999569e-03,9.218500000000000305e-02
2.673999999999999728e-03,8.749600000000000433e-02
2.684999999999999887e-03,8.280700000000000560e-02
2.695999999999999612e-03,7.811800000000000688e-02
2.706999999999999771e-03,7.186600000000001320e-02
2.717999999999999930e-03,6.874000000000000943e-02
2.728999999999999655e-03,6.717700000000001448e-02
2.739999999999999814e-03,6.717700000000001448e-02
2.750999999999999973e-03,6.874000000000000943e-02
2.761999999999999698e-03,7.342900000000000815e-02
2.772999999999999857e-03,7.811800000000000688e-02
2.783999999999999583e-03,8.280700000000000560e-02
2.794999999999999742e-03,8.905899999999999928e-02
2.805999999999999901e-03,9.218500000000000305e-02
2.816999999999999626e-03,9.687400000000000178e-02
